Company,Country,City,Category,Fair,Website,Email,Email_Status,Phone_WhatsApp,LinkedIn,Instagram,Stand_Booth,Detail_URL,Notes,Facebook
Italcaffè S.p.A.,Italy,Ceparana,,Summer Fancy Food Show 2026,http://www.italcaffe.it,info@italcaffe.it,generic,390187933711,https://www.linkedin.com/company/italcaffe-s-p-a,https://www.instagram.com/italcaffe_official,Level 1 — 4938A — Italy,https://sff2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=348496,,https://www.facebook.com/italcaffe
"ITALIAN FOOD DELIGHT, LLC",United States,MANCHESTER,,Summer Fancy Food Show 2026,https://italianfooddelight.com/,info@italianfooddelight.com,generic,9082670267,,,Level 3 — 2568,https://sff2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=341684,,
Italian Products & Beyond,United States,Warren,,Summer Fancy Food Show 2026,http://www.italianproducts.com,,not_found,201-770-9130,,https://www.instagram.com/italianproductsandbeyond,Level 3 — 1957,https://sff2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=100085,,https://www.facebook.com/italianproductsandbeyond
ITALIAN TRADE COMMISSION,United States,New York,,Summer Fancy Food Show 2026,https://www.ice.it,,not_found,+12129801500,https://www.linkedin.com/company/itaitaliantradeagency,https://www.instagram.com/itatradeagency,Level 3 — 2704 — Italy,https://sff2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=4346,,
Italy Oils - Oleificio dal 1920 srl,Italy,Formia,,Summer Fancy Food Show 2026,http://www.italyoils.com,,not_found,+39 3335203629,,,Level 3 — 3127 — Italy,https://sff2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=342370,,
Ithaca Milk,United States,Interlaken,,Summer Fancy Food Show 2026,https://www.ithacamilk.com,info@ithacamilk.com,generic,+16075326455,https://www.linkedin.com/company/ithacamilk,https://www.instagram.com/therealithacamilk,Level 1 — 6116A,https://sff2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=348018,,https://www.facebook.com/ithacamilk
ITO EN (North America) INC.,United States,Irving,,Summer Fancy Food Show 2026,http://www.itoen.com/,,not_found,(718)250-4000,,,Level 1 — 5508 — Beverage Pavilion,https://sff2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=28290,,
Ivy's Gourmet,United States,Stratford,,Summer Fancy Food Show 2026,https://www.ivysgourmet.com/,,not_found,+12035155010,,,"Level 3 — 2557 — Confectionery, Snacks and Sweets Pavilion",https://sff2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=342948,,
"IWAI SESAME OIL CO., LTD.",Japan,Yokohama-shi,,Summer Fancy Food Show 2026,https://www.iwainogomaabura.co.jp/,,not_found,+81-45-441-2033,,https://www.instagram.com/iwai_sesameoil,Level 3 — 408 — Japan,https://sff2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=341781,,
Ixora Food LLC,United States,Anchorage,,Summer Fancy Food Show 2026,http://www.ixorafood.com,jia@ixorafood.com,named,907-350-5501,,http://instagram.com/ixorafoodllc,Level 3 — 2364,https://sff2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=334396,,http://www.facebook.com/2008/fbml
J.W. Raye & Co Inc.,United States,Eastport,,Summer Fancy Food Show 2026,http://www.rayesmustard.com,,not_found,2078534451,,,Level 1 — 4306 — Emerge CPG,https://sff2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=27915,,
Jabin LLC,United States,Raleigh,,Summer Fancy Food Show 2026,https://drinkjabin.com,,not_found,+19199096075,,,Level 1 — 6221 — SUSTA,https://sff2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=348536,,
"Jack's Alimentary Supply, Inc. (JASI)",United States,Lowell,,Summer Fancy Food Show 2026,https://jasifoodsupply.com/,info@jasifoodsupply.com,generic,978-902-5310,,,Level 1 — 6312 — Massachusetts,https://sff2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=301258,,
Jack's Dad's Hummus,United States,Long Island City,,Summer Fancy Food Show 2026,https://www.jacksdadshummus.com/,,not_found,+12032490683,,,River Pavilion — 7023B — Debut District,https://sff2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=317401,,
Jacquet Brossard,France,PARIS CEDEX 14,,Summer Fancy Food Show 2026,https://www.jacquetbrossard.com,service.consommateurs@jacquetbrossard.com,generic,+33 (0)1 83 61 63 00,https://www.linkedin.com/company/jacquet-brossard,,"Level 3 — 2354 — Confectionery, Snacks and Sweets Pavilion",https://sff2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=201128,,
Jam Packed Jams LLC,United States,Edina,,Summer Fancy Food Show 2026,https://www.jampackdjams.com/,,not_found,9179218141,,,Level 1 — 4521B,https://sff2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=347909,,
JAMBAR,United States,San Rafael,,Summer Fancy Food Show 2026,https://jambar.com,,not_found,877-526-2279,,,Level 3 — 975,https://sff2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=314445,,
Jamie's Farm,United States,New York,,Summer Fancy Food Show 2026,https://www.jamies-farm.com,,not_found,856-367-1454,,,Level 1 — 6147B — Brooklyn,https://sff2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=244288,,
Jamones Aljomar S. A.,Spain,"Guijuelo, Salamanca",,Summer Fancy Food Show 2026,http://www.aljomar.com,,not_found,34 923 580 190,,,Level 3 — 1451,https://sff2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=124061,,
Jamones Ibéricos Blázquez,Spain,Madrid,,Summer Fancy Food Show 2026,https://www.jamonesblazquez.com,ventaonline@grupo-blazquez.com,named,+34 923215528,https://www.linkedin.com/company/blazquez,https://www.instagram.com/jamonblazquez,Level 3 — 1573,https://sff2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=314998,,https://www.facebook.com/JamonBlazquez
Janet's Finest Compotes,United States,Woodbury,,Summer Fancy Food Show 2026,https://www.janetsfinest.com,,not_found,866-266-7683,,,Level 3 — 667 — ACS Pavilion,https://sff2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=304743,,
Jannis S.a.,Greece,Kilkis,,Summer Fancy Food Show 2026,https://www.jannis.gr/,HAZELNUT2@2x.png,named,00302341075610,,https://www.instagram.com/jannis_pastelia,Level 3 — 2032B — Greece,https://sff2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=315491,,https://www.facebook.com/tr
Japan External Trade Organization (JETRO) New York,United States,New York,,Summer Fancy Food Show 2026,https://www.jetro.go.jp/,,not_found,+12129970400,https://www.linkedin.com/company/13316587/admin/page-posts/published,,Level 3 — 401 — Japan,https://sff2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=102983,,https://www.facebook.com/jetro.info
Japan Gold USA,United States,Poway,,Summer Fancy Food Show 2026,http://www.japangoldusa.com,sales@japangoldusa.com,generic,8584861707,,https://instagram.com/squarespace,Level 3 — 1347,https://sff2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=100717,,http://www.facebook.com/2008/fbml
"Jardin Co., Ltd.",South Korea,SEOUL,,Summer Fancy Food Show 2026,http://jardin.co.kr/,,not_found,+82-2-6226-3886,,,Level 3 — 524 — Korea,https://sff2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=348395,,
Jaydobo,United States,Hebron,,Summer Fancy Food Show 2026,https://jaydobo.com/,,not_found,+17018700037,,,Level 1 — 6342,https://sff2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=342213,,
JBS,Brazil,SÃO PAULO,,Summer Fancy Food Show 2026,https://jbsglobal.com,,not_found,+55 11 96331-9240,,,Level 3 — 225A — Brazil,https://sff2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=348831,,
JBT Marel Corporation,United States,Lakeland,,Summer Fancy Food Show 2026,https://www.jbtmarel.com,,not_found,+118048222158,https://www.linkedin.com/company/jbtmarel,,Level 3 — 383,https://sff2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=347507,,https://www.facebook.com/JBTMarel
Jesse Jams,United States,Santa Monica,,Summer Fancy Food Show 2026,http://jessejams.us,,not_found,+19545911490,,,River Pavilion — 7000A-M — SFA Spark Pavilion,https://sff2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=348835,,
JFC International Inc.,United States,Los Angeles,,Summer Fancy Food Show 2026,http://www.jfc.com,,not_found,323 887 5283,,https://www.instagram.com/jfcinternational,Level 3 — 1764,https://sff2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=37058,,https://www.facebook.com/tr
"JIAXING NEWWAY INTERNATIONAL EXHIBITION CO., LTD.",China,Jiaxing,,Summer Fancy Food Show 2026,https://www.xilongglass.com/,Chenzhenqi@xilong-glass.com,named,https://api.whatsapp.com/send?phone=8618321137362,,,Level 1 — 3714,https://sff2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=347410,,
Jindilli,United States,Chicago,,Summer Fancy Food Show 2026,https://www.jindillifarms.com/,,not_found,+16308282998,,,River Pavilion — 7232 — Debut District,https://sff2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=307601,,
Jiro Group,United States,Brooklyn,,Summer Fancy Food Show 2026,https://www.jittogroup.com/,jittogroup@yahoo.com,named,+17182307888,,,Level 1 — 5119,https://sff2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=343483,,
JJ Trading Inc,United States,Manassas Plark,,Summer Fancy Food Show 2026,https://jjtradinginc.net/,,not_found,5715357193,,,Level 3 — 3077,https://sff2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=344297,,
JK GLOBAL INC.,South Korea,Chungcheongbuk-do,,Summer Fancy Food Show 2026,http://www.jkginc.co.kr/,jkg@jkginc.net,named,+82-2-3012-8442,,,Level 3 — 501 — Korea,https://sff2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=348465,,
"JKL Specialty Foods, Inc.",United States,Stamford,,Summer Fancy Food Show 2026,http://www.asianmenusauces.com,,not_found,+12035413990,,,Level 1 — 5022,https://sff2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=29456,,
Jodl Verpackungen GmbH,Austria,Lenzing,,Summer Fancy Food Show 2026,https://www.jodl.at/,office@jodl.at,generic,+ 43 6648173476,https://www.linkedin.com/company/jodl-verpackungen,https://www.instagram.com/jodl_verpackungen,Level 3 — 1255,https://sff2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=343820,,https://www.facebook.com/JodlVerpackungen
Joe Tea & Joe Chips,United States,Upper Montclair,,Summer Fancy Food Show 2026,http://www.joetea.com,,not_found,973-744-7502,,,Level 1 — 5610 — Beverage Pavilion,https://sff2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=105852,,
"JOEUN FOOD TECH CO., LTD.",South Korea,Chungcheongnam-Do,,Summer Fancy Food Show 2026,http://joeunfd.com/,,not_found,+82-70-4831-6116,,,Level 3 — 526 — Korea,https://sff2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=348391,,
Joey Nordic Kitchen Corp,Canada,Bloomfield,,Summer Fancy Food Show 2026,https://www.leoanddragon.com,joseph@leoanddragon.com,named,4167372731,https://www.linkedin.com/company/leo-dragon,,Level 1 — 4518A — Startup CPG,https://sff2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=343136,,
Joon Pistachios,United States,Los Angeles,,Summer Fancy Food Show 2026,https://eatjoonfoods.com/,,not_found,+19143646920,,,Level 1 — 4616,https://sff2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=343813,,
Jordan Exporters Association,Jordan,Amman,,Summer Fancy Food Show 2026,http://www.jordanexporters.org/,info@jordanexporters.org,generic,+96 265 685 603,https://www.linkedin.com/company/jordan-exporters-association-jea/posts,https://www.instagram.com/jordanexporters,Level 3 — 1318 — Jordan,https://sff2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=178332,,https://web.facebook.com/JordanExportersAssociationjea
Jordan Valley Food al Bayrouty,Jordan,Amman,,Summer Fancy Food Show 2026,https://www.albayrouty.com/,info@albayrouty.com,generic,962796385003,,https://www.instagram.com/al_bayrouty,Level 3 — 1328 — Jordan,https://sff2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=337768,,https://facebook.com/albayrouty.jo
"Josephine's Baking Company, LLC",United States,Quincy,,Summer Fancy Food Show 2026,https://josephinesbakingco.com,,not_found,617-676-5647,,,Level 1 — 4826A — Naturally Network,https://sff2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=334838,,
Joyfull Bakery,United States,South San Francisco,,Summer Fancy Food Show 2026,https://www.joyfullbakery.com/,user@domain.com,named,+16509528889,https://www.linkedin.com/company/joyfullbakery,http://instagram.com/joyfullbakery,Level 3 — 646 — Deli Pavilion,https://sff2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=133142,,http://www.facebook.com/2008/fbml
JSC Telavi Wine Cellar,Georgia,Telavi,,Summer Fancy Food Show 2026,https://marani.ge,marani@marani.ge,named,995577410020,,https://www.instagram.com/marani_wines,Level 3 — 2409 — Georgia,https://sff2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=348216,,https://www.facebook.com/tr
JT SNACK LLC,United States,Rancho Cucamonga,,Summer Fancy Food Show 2026,https://www.jixxsnacks.com,,not_found,+16266242889,,,Level 1 — 5345,https://sff2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=347243,,
JU WANG USA FOOD GROUP COMPANY LIMIT,United States,Bayshore,,Summer Fancy Food Show 2026,https://www.jwasianfood.com/,info@jwasianfood.com,generic,+12037880667,,,Level 1 — 3619,https://sff2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=342623,,
JUNGLE BERRY FACTORY,Brazil,Muaná,,Summer Fancy Food Show 2026,https://jungleberryfranchise.com/,,not_found,+351 967 628 402,,https://instagram.com/jungleberry.uk,Level 3 — 201B — Brazil,https://sff2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=347965,,https://www.facebook.com/jungleberry.uk
"Juniper Granola, LLC.",United States,ROCHESTER,,Summer Fancy Food Show 2026,https://junebars.com/,,not_found,+13152263339,,,River Pavilion — 7022A — Debut District,https://sff2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=338567,,
JurneeWellness LLC,United States,Somerville,,Summer Fancy Food Show 2026,https://drinkjournee.com/,,not_found,+16176427783,,,Level 1 — 4822A — Naturally Network,https://sff2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=347969,,
JUST 6 ICE CREAM LLC,United States,WEST ORANGE,,Summer Fancy Food Show 2026,http://www.icecreamuniversity.org,,not_found,+19736691060,,,"Level 3 — 2755 — Confectionery, Snacks and Sweets Pavilion",https://sff2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=347240,,
Just About Foods LLC,Mexico,Guadalajara,,Summer Fancy Food Show 2026,https://www.justaboutfoods.com/,,not_found,760-439-8900,,,Level 1 — 5236,https://sff2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=212564,,
"Just Bagels Mfg, Inc.",United States,Bronx,,Summer Fancy Food Show 2026,http://www.justbagels.com,,not_found,718-328-9700,,,Level 1 — 6148 — Brooklyn,https://sff2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=127024,,
Just Ingredients,United States,Orem,,Summer Fancy Food Show 2026,https://justingredients.us/,,not_found,8887063374,,,Level 1 — 5713 — Beverage Pavilion,https://sff2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=335306,,
K. Sidrane,United States,Farmingdale,,Summer Fancy Food Show 2026,https://www.ksidrane.com,orders@ksidrane.com,generic,6313936974,,,Level 1 — 5312,https://sff2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=311486,,https://www.facebook.com/k.sidrane
"K.R.S. Spicy Food Co., Ltd.",Thailand,Pathumthani,,Summer Fancy Food Show 2026,https://krsspicyfood.com/,info@krsspicyfood.com,generic,+662 5696317,,https://www.instagram.com/jlek.official,Level 1 — 5412,https://sff2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=316254,,https://www.facebook.com/jlek.page
KacePack Limited,Hong Kong,Hong Kong,,Summer Fancy Food Show 2026,https://kacepack.com,,not_found,(852) 39746181,,,Level 1 — 4115,https://sff2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=346154,,
Kagoshima Meat Export Federation,Japan,Kagoshima-shi,,Summer Fancy Food Show 2026,http://en.k-meat.net/,tikusan@pref.kagoshima.lg.jp,named,+81-099-286-3219,,,Level 3 — 415 — Japan,https://sff2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=129135,,
Kala Italian Food Corporation,United States,New York,,Summer Fancy Food Show 2026,https://www.kalaitalianfood.com,info@kalaitalianfood.com,generic,+19178380113,,https://www.instagram.com,Level 1 — 4110 — La Dolce Sicilia,https://sff2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=348913,,
KALE FLOUR,Turkey,EDIRNE,,Summer Fancy Food Show 2026,https://www.kaleflour.com/,export@kaleflour.com,generic,(90) 284-714 14 03,,,Level 1 — 4861 — Turkey,https://sff2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=348303,,https://www.facebook.com/kaleflour.milling
Kameya Foods Corporation,Japan,Mishima-shi,,Summer Fancy Food Show 2026,https://kameya-foods.co.jp/,,not_found,+81-55-988-5555,,,Level 3 — 429 — Japan,https://sff2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=301374,,
KANZEN MEAL (U.S.A.) INC.,United States,Torrance,,Summer Fancy Food Show 2026,https://www.kanzenmeal.com/,,not_found,1234567789,https://www.linkedin.com/company/kanzen-meal-u-s-a-inc/jobs,https://www.instagram.com/kanzen_meal,Level 1 — 5416,https://sff2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=337541,,https://www.facebook.com/tr
KARANA HEF S.A.S,Ecuador,Quito,,Summer Fancy Food Show 2026,https://karanahef.com/,trade@karanahef.com,named,+593 96 415 5818,,https://www.instagram.com/karana.ec,Level 3 — 328A — Ecuador,https://sff2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=342773,,https://www.facebook.com/profile.php
Karma Sauce,United States,Rochester,,Summer Fancy Food Show 2026,http://www.karmasauce.com,,not_found,585-264-1100,,,Level 1 — 6154 — NewYork,https://sff2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=245193,,
Karry Food Industries,Egypt,CAIRO,,Summer Fancy Food Show 2026,https://karryfoods.com/,Info@Karryfoods.com,generic,00201000844117,https://www.linkedin.com/company/101654588,https://www.instagram.com/karry_food_industries,Level 1 — 5964,https://sff2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=343839,,https://www.facebook.com/karryfoods
Kasia's Deli Inc.,United States,Chicago,,Summer Fancy Food Show 2026,http://www.kasiasdeli.com,info@kasiasdeli.com,generic,312-666-2900,,https://www.instagram.com/kasiasdeli,Level 3 — 474,https://sff2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=31793,,https://www.facebook.com/kasiasdeli
