expo,company_name,stand,enrichment_status,score,Email,Website,Title,Fair,Phone,email_is_business,website_ok,title_valid,tier1_passes,tier2_points,outreach_category,description,phone,address,linkedin_url,industry
Seafood Expo Global,,3K401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3M201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2F601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4F600,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4E501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4E501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5M501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,1A901,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4E601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5K601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3M201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2E201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4E601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4E601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2A601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,1E901,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,1D700,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5J601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5F501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2K100,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5J601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2J201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,1F910,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3N200,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,GB305,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2J700,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3J401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3M201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3M201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2E301,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3L201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3N300,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4A201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4B201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2E201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5L601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3J201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3M201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,1D800,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3M201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3K401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3M201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2F601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4F600,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4E501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4E501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5M501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,1A901,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4E601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5K601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3M201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2E201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4E601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4E601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2A601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,1E901,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,1D700,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5J601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5F501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2K100,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,5J601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2J201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,1F910,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3N200,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,GB305,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2J700,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3J401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3M201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3M201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2E301,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3L201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,3N300,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4A201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,4B201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Expo Global,,2E201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3MM901,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3GG601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3GG200,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3KK801,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,1D503,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,1C505,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3LL401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3GG900,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3BB801,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3NN302,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3KK701,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,1B600,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3NN903,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3CC201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3EE901,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3EE401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3DD201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3BB401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3GG601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3EE201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3NN200,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3NN601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3FF601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3MM303,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3NN602,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3NN601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3MM800,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3JJ201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3II801,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,1B500,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3FF201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3BB601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3JJ601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3KK202,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3DD901,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3EE401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3NN705,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,1B601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3MM701,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3FF201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3JJ301,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3MM401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3EE201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3MM201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3LL803,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3EE401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3CC201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3KK402,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3DD201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3BB201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3GG801,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3LL302,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,1D403,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,"3BB201, 3BB401",partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3EE401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3KK401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3BB201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3FF401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3KK401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3NN704,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3JJ800,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,"1E400, 3GG201",partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3DD201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3MM501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3BB801,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3HH401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,1B403,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3HH900,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3BB601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3JJ401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3JJ801,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3CC201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3NN202,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3EE401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,"3CC201, 3DD201, 3EE201, 3EE401, 3FF201, 3FF401",partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,"3II200, 3II201",partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3FF805,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3II501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3JJ900,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3DD201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3FF601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3BB900,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3FF401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3FF601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3HH401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3DD201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3BB401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3CC201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3JJ801,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,1D501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3NN402,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3NN400,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3LL701,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3MM801,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3FF601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3NN300,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3BB801,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,1B402,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3GG301,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3MM702,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,"3BB601, 3BB900",partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3MM300,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3GG201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3EE201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3GG601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3JJ401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3EE401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3MM701,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3NN201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3KK401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,1C601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,1E600,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,1B406,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3NN304,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3NN800,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3BB201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3EE401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,1A411,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3MM701,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3NN703,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3FF401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3GG201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,1E600,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3NN400,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3BB201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3KK400,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3EE900,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3KK401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3LL801,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3HH301,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3HH901,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3II201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3FF601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3FF401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3LL200,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3MM203,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3MM704,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3BB201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3II201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3GG401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3KK401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3NN400,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,1D502,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3KK801,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,"3FF601, 3GG601",partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,1E500,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,1D600,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3KK201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3DD201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3BB201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3LL601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3FF901,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3BB901,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3DD401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3NN404,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3CC201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3LL301,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3EE201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3BB401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3DD201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3FF401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3GG201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,1E600,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3NN400,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3BB201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3KK400,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3EE900,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3KK401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3LL801,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3HH301,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3HH901,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3II201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3FF601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3FF401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3LL200,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3MM203,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3MM704,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3BB201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3II201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3GG401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3KK401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3NN400,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,1D502,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3KK801,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,"3FF601, 3GG601",partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,1E500,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,1D600,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3KK201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3DD201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3BB201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3LL601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3FF901,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3BB901,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3DD401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3NN404,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3CC201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3LL301,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3EE201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3BB401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3DD201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3MM803,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3GG800,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3II201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3II200,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3FF202,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3CC801,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3MM601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3MM301,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3II201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3MM902,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3CC201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3LL802,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3KK601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3BB601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3DD900,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,1C603,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3II401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3MM203,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3JJ901,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,1D504,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3BB601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3JJ300,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3NN706,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3CC901,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3NN501,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3HH800,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3NN500,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3MM701,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3NN203,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3KK401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3EE401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3LL601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3JJ200,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3BB201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3BB401,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3DD201,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3KK903,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3DD801,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,3JJ601,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,1B410,partial,0,,,,,,False,False,False,0,0,skip,,,,,
Seafood Processing Global,,1E600,partial,0,,,,,,False,False,False,0,0,skip,,,,,
