Company,Country,City,Category,Fair,Website,Email,Phone_WhatsApp,LinkedIn,Instagram,Facebook,Stand_Booth,Detail_URL,Notes,company_name_scraped,description,phone_scraped,address,linkedin_company_url,industry,enrichment_status,score
NECTAR,United States of America,Claremont,,IFT FIRST Expo 2026,https://www.fsi.org/food-intel-lab,user@domain.com,,https://www.linkedin.com/company/food-system-innovations,,http://www.facebook.com/2008/fbml,South Building — ST97 — STARTUP Pavilion,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01271530,,,,,,,,partial,2
"Nederland USA, Inc",United States of America,Chicago,,IFT FIRST Expo 2026,https://www.nessentis.com,info@nessentis.com,+34 93 637 34 72,https://www.linkedin.com/company/nessentis,,,South Building — 3549,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00705267,,,,,,,,partial,2
Nedspice US Inc,United States,Myrtle Beach,,IFT FIRST Expo 2026,https://www.nedspice.com/,spices@nedspice.com,+31 10 28 01 380,https://www.linkedin.com/company/nedspice,,,South Building — 4204,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00703036,,,,,,,,partial,2
Neelikon Colors Global USA Inc.,United States of America,Piscataway,,IFT FIRST Expo 2026,http://www.neelikoncolors.com,info@neelikon.com,https://api.whatsapp.com/send?phone=917208901108,https://www.linkedin.com/company/neelikon-food-dyes-and-chemicals-limited,https://www.instagram.com/neelikoncoloursglobal,https://www.facebook.com/neelikon,South Building — 4520,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00082476,,,,,,,,partial,2
Nestle Quality Assurance Center (NQAC) Dublin,United States,Dublin,,IFT FIRST Expo 2026,https://www.nqacdublin.com/,,614.526.5200,,,,South Building — 3105,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01146826,,,,,,,,partial,2
NETWORKING,United States of America,Chicago,,IFT FIRST Expo 2026,http://www.ift.org,info@ift.org,+1.312.782.8424,https://www.linkedin.com/company/institute-of-food-technologists,https://www.instagram.com/iftfoodscience,https://www.facebook.com/IFTfoodscience,South Building — 528,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01177071,,,,,,,,partial,2
NETZSCH,United States,Exton,,IFT FIRST Expo 2026,https://grinding.netzsch.com/en,,23.07.2024,https://www.linkedin.com/company/36963231,,,South Building — 3110,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00019550,,,,,,,,partial,2
"Newtrend Group Holding Co., Ltd.",China,Ji'an,,IFT FIRST Expo 2026,http://www.newtrend-group.com,sales@newtrend-group.com,19000559,,,,South Building — 4441,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00277836,,,,,,,,partial,2
Nexcel Oils,United States,Springfield,,IFT FIRST Expo 2026,http://www.nexceloils.com,,+1 217 391-0091,https://www.linkedin.com/company/nexcel-natural-ingredients,,,South Building — 1450 — Organic Pavilion,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00006130,,,,,,,,partial,2
Nexira Inc,France,Rouen Cedex,,IFT FIRST Expo 2026,https://www.nexira.com/fr/nexira/,,+33 2 32 83 18 18,https://www.linkedin.com/company/nexira,,,South Building — 2842,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00001394,,,,,,,,partial,2
NexTec Group,United States of America,Seattle,,IFT FIRST Expo 2026,https://www.nextecgroup.com/,info@nextecgroup.com,+18444668477,https://linkedin.com/company/nextec-group,,https://www.facebook.com/nextecgroup,South Building — 110 — AI & Software Pavilion,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00565340,,,,,,,,partial,2
Nexxus Foods Inc,Canada,LACHINE,,IFT FIRST Expo 2026,https://www.nexxusfoods.com/,,+31.548.659.045,https://www.linkedin.com/company/nexxus-foods,,,South Building — 4644,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00108298,,,,,,,,partial,2
Niche Naturals LLC,United States of America,Miami,,IFT FIRST Expo 2026,https://www.naturalglobalsupplies.com/,user@domain.com,,,,http://www.facebook.com/2008/fbml,South Building — 3209,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01239854,,,,,,,,partial,2
"Nielsen Citrus Products Company, Inc. - Polenghi USA",United States of America,Huntington Beach,,IFT FIRST Expo 2026,https://www.nielsencitrus.com/,,,https://www.linkedin.com/company/nielsen-citrus,,,South Building — 4746,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00011363,,,,,,,,partial,2
Ningbo Hengxian Biotechnology Co. Ltd.,China,Ningbo,,IFT FIRST Expo 2026,http://www.hengxianbio.com,info@hengxianbio.com,+86-574-56266562,,,,South Building — 3319,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01266263,,,,,,,,partial,2
Ningbo Herb/Best Global Nutrition Inc.,China,Ningbo,,IFT FIRST Expo 2026,http://www.ningboherb.com,sales@ningboherb.com,+1 626 363-3319,,,,South Building — 1472,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=1236529,,,,,,,,partial,2
Ningbo Wanglong Tech Co. Ltd.,China,Yuyao,,IFT FIRST Expo 2026,,,,,,,South Building — 4104,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00664354,,,,,,,,partial,2
Nitta Gelatin NA Inc,United States of America,Morrisville,,IFT FIRST Expo 2026,http://www.nitta-gelatin.com,,919-238-3300,,,,South Building — 706,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00018594,,,,,,,,partial,2
Niusource Inc.,United States of America,Ontario,,IFT FIRST Expo 2026,http://www.niusource.com,sales@niusource.com,+52 55 5524 6574,https://linkedin.com/company/niusourceinc,https://www.instagram.com/NiuSource,https://www.facebook.com/niusource,South Building — 4407,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00120944,,,,,,,,partial,2
NMC Group LLC,United States of America,Houston,,IFT FIRST Expo 2026,,,,,,,South Building — ST35 — STARTUP Pavilion,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01275403,,,,,,,,partial,2
NNB Nutrition,China,Nanjing,,IFT FIRST Expo 2026,https://www.nnbnutrition.com/,info@nnbnutrition.com,18016160759,https://www.linkedin.com/company/nnb-nutrition,https://www.instagram.com/nnbnutrition,https://www.facebook.com/nnbnutrition,South Building — 1426,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01260605,,,,,,,,partial,2
Nofar Food Innovation and R&D LLC,United States of America,Coconut Creek,,IFT FIRST Expo 2026,https://www.LegendMeat.com,,,,,,South Building — ST96 — STARTUP Pavilion,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01244017,,,,,,,,partial,2
North Carolina State University,United States,Raleigh,,IFT FIRST Expo 2026,https://cals.ncsu.edu/food-bioprocessing-and-nutrition-sciences/,,27695-7624,https://www.linkedin.com/company/fbns,https://www.instagram.com/fbns_ncstate,https://www.facebook.com/CALSNCState,South Building — 1622,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00004795,,,,,,,,partial,2
Northwest Hazelnut Co,United States of America,Hubbard,,IFT FIRST Expo 2026,https://hazelnuts.com/,,+15039828030,,,https://www.facebook.com/tr,South Building — 4464,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01154993,,,,,,,,partial,2
NP Nutra,United States,Gardena,,IFT FIRST Expo 2026,https://npnutra.com,inquiries@npnutra.com,+1 310 694-3031,https://www.linkedin.com/company/np-nutra,,https://www.facebook.com/npnutra,South Building — 1260 — Organic Pavilion,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00808743,,,,,,,,partial,2
Nu Life Market LLC,United States,Scott City,,IFT FIRST Expo 2026,https://www.nulifemarket.com,,866-962-5236,https://www.linkedin.com/company/nu-life-market-llc,,https://www.facebook.com/NuLifeMarket,South Building — 3911,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00688395,,,,,,,,partial,2
"NuCicer, Inc.",United States of America,Davis,,IFT FIRST Expo 2026,https://nucicer.com/,,,https://www.linkedin.com/company/nucicer,,,South Building — ST82 — STARTUP Pavilion,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01221529,,,,,,,,partial,2
NuLiv Science USA Inc.,United States of America,Brea,,IFT FIRST Expo 2026,http://www.nulivscience.com,,9095943188,https://www.linkedin.com/company/nuliv-science,https://instagram.com/nulivscience,https://facebook.com/nulivscience,South Building — 4463,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01136441,,,,,,,,partial,2
NURA USA,United States of America,Irvine,,IFT FIRST Expo 2026,https://nurausa.com/,contact@nurausa.com,949-946-5700,https://www.linkedin.com/company/nura-usa,https://www.instagram.com/nurausa,https://www.facebook.com/nurausa,South Building — 1649 — Organic Pavilion,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01207259,,,,,,,,partial,2
Nuritas,Ireland,Dublin,,IFT FIRST Expo 2026,http://www.nuritas.com,group-707@2x.png,+353 1 430 1290,https://www.linkedin.com/company/nuritas,https://www.instagram.com/nuritasresearch,,South Building — 869,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01266265,,,,,,,,partial,2
Nurtured Nuts Company,United States of America,Minneapolis,,IFT FIRST Expo 2026,https://NurturedNuts.com,bryant@nurturednuts.com,+1 507 441-0811,https://www.linkedin.com/company/hardcore-peanut-butter-spread-co,https://www.instagram.com/hardcorepb_,https://www.facebook.com/hardcorepb,South Building — ST69 — STARTUP Pavilion,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01274346,,,,,,,,partial,2
Nutkao USA Inc.,United States of America,Battleboro,,IFT FIRST Expo 2026,https://www.nutkaousa.com/,sales@nutkao.com,,,,,South Building — 4717,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00806658,,,,,,,,partial,2
Nutlicious,United States of America,Sandpoint,,IFT FIRST Expo 2026,https://nutlicious.com/,hello@nutlicious.com,+12086274992,https://www.linkedin.com/company/nutlicious-hazelnut-spreads,https://www.instagram.com/nutliciousbrand,https://www.facebook.com/NutliciousHazelnutSpreads,South Building — 4465,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01240179,,,,,,,,partial,2
"Nutra Food Ingredients, LLC",United States,Kentwood,,IFT FIRST Expo 2026,https://www.nutrafoodingredients.com,sales@nutrafoodingredients.com,+1 616-656-9928,,,,South Building — 858,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00136892,,,,,,,,partial,2
Nutra-Agri Ingredients,United States of America,Las Vegas,,IFT FIRST Expo 2026,https://www.nutra-agri.com/,,7253109234,,,,South Building — 1265 — Organic Pavilion,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01244171,,,,,,,,partial,2
Nutraberry,United States of America,Kenmore,,IFT FIRST Expo 2026,,,4255779020,https://www.linkedin.com/company/nutraberry,,,South Building — ST29 — STARTUP Pavilion,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01209087,,,,,,,,partial,2
Nutramont Inc,China,Wuxi,,IFT FIRST Expo 2026,http://www.runloy.com,,2021-06-01,,,,South Building — 3544,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01107398,,,,,,,,partial,2
Nutriart s.e.c,Canada,Quebec,,IFT FIRST Expo 2026,http://www.nutriart.ca,andree.bouchard@nutriart.ca,2018 / 08 / 10,https://www.linkedin.com/company/nutriart-inc,,,South Building — 2176,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00704837,,,,,,,,partial,2
Nutrin Distribution Co,United States,Washington,,IFT FIRST Expo 2026,https://www.nutrin.com/,sales@nutrin.com,+1 202 588 7367,,,,South Building — 1871,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00075889,,,,,,,,partial,2
NXW Nutrition from Water,Portugal,Faro,,IFT FIRST Expo 2026,https://www.nutritionfromwater.com,user@domain.com,,"https://www.linkedin.com/company/nutritionfromwater/""",https://www.instagram.com/nutritionfromwater,http://www.facebook.com/2008/fbml,South Building — ST26 — STARTUP Pavilion,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01275624,,,,,,,,partial,2
Nyle Dehydrators,United States of America,Brewer,,IFT FIRST Expo 2026,https://www.nyledehydrators.com/,,+1 207 989-4335,https://www.linkedin.com/company/nyle-dehydrators/posts,https://www.instagram.com/nyledehydrators,https://www.facebook.com/NyleDehydrators,South Building — 2271,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01181060,,,,,,,,partial,2
Ocean's Balance,United States of America,Biddeford,,IFT FIRST Expo 2026,https://oceansbalance.com/,,9173195887,,,,South Building — 3708,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01087672,,,,,,,,partial,2
ofi (Olam Food Ingredients),United States of America,Chicago,,IFT FIRST Expo 2026,http://ofi.com,mailtomedia@ofi.com,+65 6329 0800,https://www.linkedin.com/company/ofi-group\,,,South Building — 1808,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00084158,,,,,,,,partial,2
"OKAWARA MFG. CO., LTD.",Japan,Shizuoka,,IFT FIRST Expo 2026,http://www.okawara-mfg.com/english/corporate/companyabout/,,5743-7461,https://www.linkedin.com/company/okawara-mfg-co-ltd,https://www.instagram.com/okawara_shizuoka,,South Building — 3253 — Food Manufacturing Equipment Pavilion,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01272820,,,,,,,,partial,2
Omnia Nisasta,Turkey,Adana,,IFT FIRST Expo 2026,https://www.omnianisasta.com.tr,info@omnianisasta.com.tr,+40 21 527 0300,,,,South Building — 2242,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00920737,,,,,,,,partial,2
OMVE LAB & Pilot Equipment,Netherlands,De Meern,,IFT FIRST Expo 2026,https://omve.com/,,+1 416 986 8442,https://www.linkedin.com/company/omve,,,South Building — 3632,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00132292,,,,,,,,partial,2
Omya,United States of America,Long Beach,,IFT FIRST Expo 2026,https://www.omyanutrition.us,,5629613333,https://www.linkedin.com/showcase/omya-consumer-goods,,,South Building — 1907,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00071335,,,,,,,,partial,2
Once Again Nut Butter,United States,Nunda,,IFT FIRST Expo 2026,http://www.onceagain.com,,1(612)413-1454,,,,South Building — 1449 — Organic Pavilion,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00240645,,,,,,,,partial,2
Onego Bio,United States of America,San Diego,,IFT FIRST Expo 2026,http://www.test.com,,,,,,South Building — ST60 — STARTUP Pavilion,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01244169,,,,,,,,partial,2
Onion Solutions,United States of America,Hollywood,,IFT FIRST Expo 2026,https://www.onionusa.com/,info@onionusa.com,+1 754 256 1195,,,,South Building — 1376,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01236102,,,,,,,,partial,2
Onset Worldwide,United States of America,Frenchtown,,IFT FIRST Expo 2026,https://www.onsetworldwide.com,,908-777-5151,https://www.linkedin.com/company/onset-worldwide,,,South Building — 1277,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01239586,,,,,,,,partial,2
ONWO Canada Ltd,Canada,Burnaby,,IFT FIRST Expo 2026,https://www.onwo.trade/en,abhishek.pathak@onwo.trade,https://wa.me/+919611490899,https://www.linkedin.com/company/onwo,https://www.instagram.com/onwotrade,,South Building — ST14 — STARTUP Pavilion,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01276656,,,,,,,,partial,2
Onza Corp,United States of America,Denver,,IFT FIRST Expo 2026,http://www.onzacorp.com,contact@sansoxygen.com,,,,,South Building — ST30 — STARTUP Pavilion,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01275195,,,,,,,,partial,2
ORCHID EXIM (INDIA) PVT. LTD,India,Ahmedabad,,IFT FIRST Expo 2026,https://orchidexim.com/,info@orchidexim.com,+91 982 502 0224,https://in.linkedin.com/company/orchidexim,,,South Building — 1821,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01274936,,,,,,,,partial,2
Oskaloosa Food Products,United States,Oskaloosa,,IFT FIRST Expo 2026,http://www.oskyfoods.com,info@oskyfoods.com,1(641)676-7500,,,,South Building — 121,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00004984,,,,,,,,partial,2
Oterra,United States,Mount Pleasant,,IFT FIRST Expo 2026,https://oterra.com/,info@oterra.com,+45 35 15 56 00,https://www.linkedin.com/company/oterra,,,South Building — MR 3188,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00002867,,,,,,,,partial,2
OurRecords Inc,United States of America,Plano,,IFT FIRST Expo 2026,https://ourrecords.com/,sales@ourrecords.com,877-300-2497,https://www.linkedin.com/company/ourrecords,,https://www.facebook.com/OurRecords.1022645937763513,South Building — 104 — AI & Software Pavilion,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01162969,,,,,,,,partial,2
Out of Mexico,United States of America,San Diego,,IFT FIRST Expo 2026,https://www.outofmex.com,info@outofmex.com,619 713-7400,,,https://www.facebook.com/outofmexico,South Building — 1918,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00958827,,,,,,,,partial,2
Ovitage Inc,New Zealand,Christchurch,,IFT FIRST Expo 2026,http://www.tertiaryextracts.com,hello@tertiaryextracts.com,,https://www.linkedin.com/company/tertiary-extracts-otautahi,https://www.instagram.com/evereewomen,http://www.facebook.com/2008/fbml,South Building — ST66 — STARTUP Pavilion,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01274648,,,,,,,,partial,2
Pacific Basin Partnership Inc.,Vietnam,"Tu Son City, Bac Ninh Province",,IFT FIRST Expo 2026,https://pbpspice.com,sales@pbpspice.com,+84 243 878 4284,,,,South Building — 4737,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01227942,,,,,,,,partial,2
Pacific Spice Co Inc,United States,Commerce,,IFT FIRST Expo 2026,https://www.pacificspice.com,,323.726.9190,https://www.linkedin.com/company/pacific-spice-co,https://www.instagram.com/pacificspice,https://www.facebook.com/Pacspice,South Building — 1921,https://ift26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00098684,,,,,,,,partial,2
