Company,Category,Country,Stand,IFE Profile,Relevant,LinkedIn Search,Apollo Search,Contact Name,Contact Title,Contact LinkedIn,AI Message,Status,Interest Level,Notes,enrichment_status,score
"KLEAN Environmental Equipment Co., Ltd",Stand: S341,,Stand: S341,https://www.ife.co.ukexhibitors/klean-environmental-equipment-co,,"https://www.linkedin.com/search/results/companies/?keywords=KLEAN%20Environmental%20Equipment%20Co.,%20Ltd","https://app.apollo.io/#/companies?q_organization_name=KLEAN%20Environmental%20Equipment%20Co.,%20Ltd",,,,,New,,,partial,0
Kloudy Matcha,Stand: N664,,Stand: N664,https://www.ife.co.ukexhibitors/kloudy-matcha,,https://www.linkedin.com/search/results/companies/?keywords=Kloudy%20Matcha,https://app.apollo.io/#/companies?q_organization_name=Kloudy%20Matcha,,,,,New,,,partial,0
Kohyo UK Ltd,Stand: N3981,,Stand: N3981,https://www.ife.co.ukexhibitors/kohyo-uk,,https://www.linkedin.com/search/results/companies/?keywords=Kohyo%20UK%20Ltd,https://app.apollo.io/#/companies?q_organization_name=Kohyo%20UK%20Ltd,,,,,New,,,partial,0
KONRAD KURCZ,Stand: N4620,,Stand: N4620,https://www.ife.co.ukexhibitors/konrad-kurcz,,https://www.linkedin.com/search/results/companies/?keywords=KONRAD%20KURCZ,https://app.apollo.io/#/companies?q_organization_name=KONRAD%20KURCZ,,,,,New,,,partial,0
KP Snacks,Stand: S1722,,Stand: S1722,https://www.ife.co.ukexhibitors/kp-snacks,YES,https://www.linkedin.com/search/results/companies/?keywords=KP%20Snacks,https://app.apollo.io/#/companies?q_organization_name=KP%20Snacks,,,,,New,,,partial,0
KPS FOOD,Stand: N4350,,Stand: N4350,https://www.ife.co.ukexhibitors/kps-food,YES,https://www.linkedin.com/search/results/companies/?keywords=KPS%20FOOD,https://app.apollo.io/#/companies?q_organization_name=KPS%20FOOD,,,,,New,,,partial,0
KRBL Limited,Stand: N2330,,Stand: N2330,https://www.ife.co.ukexhibitors/krbl-limited,,https://www.linkedin.com/search/results/companies/?keywords=KRBL%20Limited,https://app.apollo.io/#/companies?q_organization_name=KRBL%20Limited,,,,,New,,,partial,0
Kroon,Stand: N2650,,Stand: N2650,https://www.ife.co.ukexhibitors/kroon,,https://www.linkedin.com/search/results/companies/?keywords=Kroon,https://app.apollo.io/#/companies?q_organization_name=Kroon,,,,,New,,,partial,0
Krupps,Stand: S530f,,Stand: S530f,https://www.ife.co.ukexhibitors/krupps,,https://www.linkedin.com/search/results/companies/?keywords=Krupps,https://app.apollo.io/#/companies?q_organization_name=Krupps,,,,,New,,,partial,0
"KTT MERCHANDISE CO., LTD",Stand: N3315,,Stand: N3315,https://www.ife.co.ukexhibitors/ktt-merchandise-co-1,,"https://www.linkedin.com/search/results/companies/?keywords=KTT%20MERCHANDISE%20CO.,%20LTD","https://app.apollo.io/#/companies?q_organization_name=KTT%20MERCHANDISE%20CO.,%20LTD",,,,,New,,,partial,0
Kula,Stand: N1610,,Stand: N1610,https://www.ife.co.ukexhibitors/kula,,https://www.linkedin.com/search/results/companies/?keywords=Kula,https://app.apollo.io/#/companies?q_organization_name=Kula,,,,,New,,,partial,0
KUPIEC SP. Z O.O.,Stand: N4310,,Stand: N4310,https://www.ife.co.ukexhibitors/kupiec-sp-z-oo,,https://www.linkedin.com/search/results/companies/?keywords=KUPIEC%20SP.%20Z%20O.O.,https://app.apollo.io/#/companies?q_organization_name=KUPIEC%20SP.%20Z%20O.O.,,,,,New,,,partial,0
Kurve,Stand: S3430,,Stand: S3430,https://www.ife.co.ukexhibitors/kurve-1,,https://www.linkedin.com/search/results/companies/?keywords=Kurve,https://app.apollo.io/#/companies?q_organization_name=Kurve,,,,,New,,,partial,0
Kuzeyden,Stand: N1950a,,Stand: N1950a,https://www.ife.co.ukexhibitors/kuzeyden,,https://www.linkedin.com/search/results/companies/?keywords=Kuzeyden,https://app.apollo.io/#/companies?q_organization_name=Kuzeyden,,,,,New,,,partial,0
Kylemark Uniform,Stand: S1151,,Stand: S1151,https://www.ife.co.ukexhibitors/kylemark-uniform,,https://www.linkedin.com/search/results/companies/?keywords=Kylemark%20Uniform,https://app.apollo.io/#/companies?q_organization_name=Kylemark%20Uniform,,,,,New,,,partial,0
La Balocchina,Stand: N2010d,,Stand: N2010d,https://www.ife.co.ukexhibitors/la-balocchina,,https://www.linkedin.com/search/results/companies/?keywords=La%20Balocchina,https://app.apollo.io/#/companies?q_organization_name=La%20Balocchina,,,,,New,,,partial,0
La Coffolaterie SA,Stand: N660,,Stand: N660,https://www.ife.co.ukexhibitors/la-coffolaterie-sa,,https://www.linkedin.com/search/results/companies/?keywords=La%20Coffolaterie%20SA,https://app.apollo.io/#/companies?q_organization_name=La%20Coffolaterie%20SA,,,,,New,,,partial,0
La Costena / Mexgrocer,Stand: N3059,,Stand: N3059,https://www.ife.co.ukexhibitors/la-costena-mexgrocer,,https://www.linkedin.com/search/results/companies/?keywords=La%20Costena%20/%20Mexgrocer,https://app.apollo.io/#/companies?q_organization_name=La%20Costena%20/%20Mexgrocer,,,,,New,,,partial,0
LA PRUDENCIA,Stand: N1630n,,Stand: N1630n,https://www.ife.co.ukexhibitors/la-prudencia,,https://www.linkedin.com/search/results/companies/?keywords=LA%20PRUDENCIA,https://app.apollo.io/#/companies?q_organization_name=LA%20PRUDENCIA,,,,,New,,,partial,0
La Tua Pasta,Stand: S871,,Stand: S871,https://www.ife.co.ukexhibitors/la-tua-pasta,,https://www.linkedin.com/search/results/companies/?keywords=La%20Tua%20Pasta,https://app.apollo.io/#/companies?q_organization_name=La%20Tua%20Pasta,,,,,New,,,partial,0
Labelnet,Stand: N131,,Stand: N131,https://www.ife.co.ukexhibitors/labelnet,,https://www.linkedin.com/search/results/companies/?keywords=Labelnet,https://app.apollo.io/#/companies?q_organization_name=Labelnet,,,,,New,,,partial,0
LABINDUS,Stand: N4650,,Stand: N4650,https://www.ife.co.ukexhibitors/labindus,,https://www.linkedin.com/search/results/companies/?keywords=LABINDUS,https://app.apollo.io/#/companies?q_organization_name=LABINDUS,,,,,New,,,partial,0
Labl.it Solutions,Stand: S3052,,Stand: S3052,https://www.ife.co.ukexhibitors/labl-solutions,,https://www.linkedin.com/search/results/companies/?keywords=Labl.it%20Solutions,https://app.apollo.io/#/companies?q_organization_name=Labl.it%20Solutions,,,,,New,,,partial,0
Lagache Freshco,Stand: N2461,,Stand: N2461,https://www.ife.co.ukexhibitors/lagache-freshco,,https://www.linkedin.com/search/results/companies/?keywords=Lagache%20Freshco,https://app.apollo.io/#/companies?q_organization_name=Lagache%20Freshco,,,,,New,,,partial,0
Lakeland Dairies,Stand: S350,,Stand: S350,https://www.ife.co.ukexhibitors/lakeland-dairies-1,,https://www.linkedin.com/search/results/companies/?keywords=Lakeland%20Dairies,https://app.apollo.io/#/companies?q_organization_name=Lakeland%20Dairies,,,,,New,,,partial,0
Lallemand Bio-Ingredients,Stand: N648,,Stand: N648,https://www.ife.co.ukexhibitors/lallemand-bio-ingredients,,https://www.linkedin.com/search/results/companies/?keywords=Lallemand%20Bio-Ingredients,https://app.apollo.io/#/companies?q_organization_name=Lallemand%20Bio-Ingredients,,,,,New,,,partial,0
Lamb Weston,Stand: S1700,,Stand: S1700,https://www.ife.co.ukexhibitors/lamb-weston,,https://www.linkedin.com/search/results/companies/?keywords=Lamb%20Weston,https://app.apollo.io/#/companies?q_organization_name=Lamb%20Weston,,,,,New,,,partial,0
LAMBER SRL,Stand: S130,,Stand: S130,https://www.ife.co.ukexhibitors/lamber-srl-1,,https://www.linkedin.com/search/results/companies/?keywords=LAMBER%20SRL,https://app.apollo.io/#/companies?q_organization_name=LAMBER%20SRL,,,,,New,,,partial,0
Lancashire Farm Dairies,Stand: N4141,,Stand: N4141,https://www.ife.co.ukexhibitors/lancashire-farm-dairies-1,,https://www.linkedin.com/search/results/companies/?keywords=Lancashire%20Farm%20Dairies,https://app.apollo.io/#/companies?q_organization_name=Lancashire%20Farm%20Dairies,,,,,New,,,partial,0
Lantic Maple,Stand: N1470,,Stand: N1470,https://www.ife.co.ukexhibitors/mapletreat,,https://www.linkedin.com/search/results/companies/?keywords=Lantic%20Maple,https://app.apollo.io/#/companies?q_organization_name=Lantic%20Maple,,,,,New,,,partial,0
Lauden Chocolate,Stand: S1690,,Stand: S1690,https://www.ife.co.ukexhibitors/lauden-chocolate,YES,https://www.linkedin.com/search/results/companies/?keywords=Lauden%20Chocolate,https://app.apollo.io/#/companies?q_organization_name=Lauden%20Chocolate,,,,,New,,,partial,0
Lavazza,Stand: S1176,,Stand: S1176,https://www.ife.co.ukexhibitors/lavazza,,https://www.linkedin.com/search/results/companies/?keywords=Lavazza,https://app.apollo.io/#/companies?q_organization_name=Lavazza,,,,,New,,,partial,0
LDC,Stand: N4510m,,Stand: N4510m,https://www.ife.co.ukexhibitors/ldc,,https://www.linkedin.com/search/results/companies/?keywords=LDC,https://app.apollo.io/#/companies?q_organization_name=LDC,,,,,New,,,partial,0
LE COMPTOIR DE MATHILDE,Stand: N4510c,,Stand: N4510c,https://www.ife.co.ukexhibitors/le-comptoir-de-mathilde,,https://www.linkedin.com/search/results/companies/?keywords=LE%20COMPTOIR%20DE%20MATHILDE,https://app.apollo.io/#/companies?q_organization_name=LE%20COMPTOIR%20DE%20MATHILDE,,,,,New,,,partial,0
LE GALL,Stand: N4530a,,Stand: N4530a,https://www.ife.co.ukexhibitors/le-gall,,https://www.linkedin.com/search/results/companies/?keywords=LE%20GALL,https://app.apollo.io/#/companies?q_organization_name=LE%20GALL,,,,,New,,,partial,0
Le Nouveau Chef UK,Stand: S825,,Stand: S825,https://www.ife.co.ukexhibitors/le-nouveau-chef-uk,,https://www.linkedin.com/search/results/companies/?keywords=Le%20Nouveau%20Chef%20UK,https://app.apollo.io/#/companies?q_organization_name=Le%20Nouveau%20Chef%20UK,,,,,New,,,partial,0
Leamaxx International,Stand: N4810,,Stand: N4810,https://www.ife.co.ukexhibitors/leamaxx-international,,https://www.linkedin.com/search/results/companies/?keywords=Leamaxx%20International,https://app.apollo.io/#/companies?q_organization_name=Leamaxx%20International,,,,,New,,,partial,0
Leathams,Stand: S1171,,Stand: S1171,https://www.ife.co.ukexhibitors/leathams-1,,https://www.linkedin.com/search/results/companies/?keywords=Leathams,https://app.apollo.io/#/companies?q_organization_name=Leathams,,,,,New,,,partial,0
Lemberg Caviar UK,Stand: N2616,,Stand: N2616,https://www.ife.co.ukexhibitors/lemberg-caviar-uk,,https://www.linkedin.com/search/results/companies/?keywords=Lemberg%20Caviar%20UK,https://app.apollo.io/#/companies?q_organization_name=Lemberg%20Caviar%20UK,,,,,New,,,partial,0
LES NOUVELLES PAILLES,Stand: N4530c,,Stand: N4530c,https://www.ife.co.ukexhibitors/les-nouvelles-pailles,,https://www.linkedin.com/search/results/companies/?keywords=LES%20NOUVELLES%20PAILLES,https://app.apollo.io/#/companies?q_organization_name=LES%20NOUVELLES%20PAILLES,,,,,New,,,partial,0
Licensed Trade Charity,Stand: S1933,,Stand: S1933,https://www.ife.co.ukexhibitors/licensed-trade-charity,,https://www.linkedin.com/search/results/companies/?keywords=Licensed%20Trade%20Charity,https://app.apollo.io/#/companies?q_organization_name=Licensed%20Trade%20Charity,,,,,New,,,partial,0
Liebherr,Stand: S220,,Stand: S220,https://www.ife.co.ukexhibitors/liebherr,,https://www.linkedin.com/search/results/companies/?keywords=Liebherr,https://app.apollo.io/#/companies?q_organization_name=Liebherr,,,,,New,,,partial,0
Lily O’Brien’s,Stand: S1230,,Stand: S1230,https://www.ife.co.ukexhibitors/lily-obriens,,https://www.linkedin.com/search/results/companies/?keywords=Lily%20O’Brien’s,https://app.apollo.io/#/companies?q_organization_name=Lily%20O’Brien’s,,,,,New,,,partial,0
Limmo Lemonade,Stand: N1014,,Stand: N1014,https://www.ife.co.ukexhibitors/limmo-lemonade,,https://www.linkedin.com/search/results/companies/?keywords=Limmo%20Lemonade,https://app.apollo.io/#/companies?q_organization_name=Limmo%20Lemonade,,,,,New,,,partial,0
Lineview Solutions,Stand: N531,,Stand: N531,https://www.ife.co.ukexhibitors/lineview-solutions-1,,https://www.linkedin.com/search/results/companies/?keywords=Lineview%20Solutions,https://app.apollo.io/#/companies?q_organization_name=Lineview%20Solutions,,,,,New,,,partial,0
LLC “Agro-Oven”,Stand: N3750,,Stand: N3750,https://www.ife.co.ukexhibitors/llc-agro-oven,,https://www.linkedin.com/search/results/companies/?keywords=LLC%20“Agro-Oven”,https://app.apollo.io/#/companies?q_organization_name=LLC%20“Agro-Oven”,,,,,New,,,partial,0
Lodi Export,Stand: N2010,,Stand: N2010,https://www.ife.co.ukexhibitors/lodi-export,,https://www.linkedin.com/search/results/companies/?keywords=Lodi%20Export,https://app.apollo.io/#/companies?q_organization_name=Lodi%20Export,,,,,New,,,partial,0
LODZKIE,Stand: N4470,,Stand: N4470,https://www.ife.co.ukexhibitors/lodzkie,,https://www.linkedin.com/search/results/companies/?keywords=LODZKIE,https://app.apollo.io/#/companies?q_organization_name=LODZKIE,,,,,New,,,partial,0
Lokum Atolyesi,Stand: N1910f,,Stand: N1910f,https://www.ife.co.ukexhibitors/lokum-atolyesi,,https://www.linkedin.com/search/results/companies/?keywords=Lokum%20Atolyesi,https://app.apollo.io/#/companies?q_organization_name=Lokum%20Atolyesi,,,,,New,,,partial,0
Longo & Co,Stand: S1246,,Stand: S1246,https://www.ife.co.ukexhibitors/longo-co-1,,https://www.linkedin.com/search/results/companies/?keywords=Longo%20&%20Co,https://app.apollo.io/#/companies?q_organization_name=Longo%20&%20Co,,,,,New,,,partial,0
"Longyan Green Olive Co.,Ltd",Stand: N114,,Stand: N114,https://www.ife.co.ukexhibitors/st-erick-group-uk-co-,,"https://www.linkedin.com/search/results/companies/?keywords=Longyan%20Green%20Olive%20Co.,Ltd","https://app.apollo.io/#/companies?q_organization_name=Longyan%20Green%20Olive%20Co.,Ltd",,,,,New,,,partial,0
Lonkero,Stand: Taproom A,,Stand: Taproom A,https://www.ife.co.ukexhibitors/lonkero,,https://www.linkedin.com/search/results/companies/?keywords=Lonkero,https://app.apollo.io/#/companies?q_organization_name=Lonkero,,,,,New,,,partial,0
Lost Sheep ICED Coffee,Stand: N5066,,Stand: N5066,https://www.ife.co.ukexhibitors/lost-sheep-iced-coffee-1,YES,https://www.linkedin.com/search/results/companies/?keywords=Lost%20Sheep%20ICED%20Coffee,https://app.apollo.io/#/companies?q_organization_name=Lost%20Sheep%20ICED%20Coffee,,,,,New,,,partial,0
Lou et Lang,Stand: N3317,,Stand: N3317,https://www.ife.co.ukexhibitors/lou-et-lang,,https://www.linkedin.com/search/results/companies/?keywords=Lou%20et%20Lang,https://app.apollo.io/#/companies?q_organization_name=Lou%20et%20Lang,,,,,New,,,partial,0
Loughnane's of Galway,Stand: N3811,,Stand: N3811,https://www.ife.co.ukexhibitors/loughnanes-galway-1,,https://www.linkedin.com/search/results/companies/?keywords=Loughnane's%20of%20Galway,https://app.apollo.io/#/companies?q_organization_name=Loughnane's%20of%20Galway,,,,,New,,,partial,0
Love Corn,Stand: S1411,,Stand: S1411,https://www.ife.co.ukexhibitors/love-corn-1,,https://www.linkedin.com/search/results/companies/?keywords=Love%20Corn,https://app.apollo.io/#/companies?q_organization_name=Love%20Corn,,,,,New,,,partial,0
LOVELOVE - EAT ART,Stand: N863,,Stand: N863,https://www.ife.co.ukexhibitors/lovelove-eat-art,,https://www.linkedin.com/search/results/companies/?keywords=LOVELOVE%20-%20EAT%20ART,https://app.apollo.io/#/companies?q_organization_name=LOVELOVE%20-%20EAT%20ART,,,,,New,,,partial,0
LoveRaw,Stand: N3616,,Stand: N3616,https://www.ife.co.ukexhibitors/love-raw,,https://www.linkedin.com/search/results/companies/?keywords=LoveRaw,https://app.apollo.io/#/companies?q_organization_name=LoveRaw,,,,,New,,,partial,0
LT Foods UK,Stand: N3060,,Stand: N3060,https://www.ife.co.ukexhibitors/lt-foods-uk-1,YES,https://www.linkedin.com/search/results/companies/?keywords=LT%20Foods%20UK,https://app.apollo.io/#/companies?q_organization_name=LT%20Foods%20UK,,,,,New,,,partial,0
Lucerne Freeze Dry Technology,Stand: N1233,,Stand: N1233,https://www.ife.co.ukexhibitors/lucerne-freeze-dry-technology,,https://www.linkedin.com/search/results/companies/?keywords=Lucerne%20Freeze%20Dry%20Technology,https://app.apollo.io/#/companies?q_organization_name=Lucerne%20Freeze%20Dry%20Technology,,,,,New,,,partial,0
Lucky Voice Karaoke For Business,Stand: S1826,,Stand: S1826,https://www.ife.co.ukexhibitors/lucky-voice-karaoke-business-1,,https://www.linkedin.com/search/results/companies/?keywords=Lucky%20Voice%20Karaoke%20For%20Business,https://app.apollo.io/#/companies?q_organization_name=Lucky%20Voice%20Karaoke%20For%20Business,,,,,New,,,partial,0
LucMo,Stand: N2130,,Stand: N2130,https://www.ife.co.ukexhibitors/lucmo,,https://www.linkedin.com/search/results/companies/?keywords=LucMo,https://app.apollo.io/#/companies?q_organization_name=LucMo,,,,,New,,,partial,0
Lumea Ltd,Stand: S1070,,Stand: S1070,https://www.ife.co.ukexhibitors/lumea,,https://www.linkedin.com/search/results/companies/?keywords=Lumea%20Ltd,https://app.apollo.io/#/companies?q_organization_name=Lumea%20Ltd,,,,,New,,,partial,0
Lutosa UK,Stand: S370,,Stand: S370,https://www.ife.co.ukexhibitors/lutosa-uk-1,,https://www.linkedin.com/search/results/companies/?keywords=Lutosa%20UK,https://app.apollo.io/#/companies?q_organization_name=Lutosa%20UK,,,,,New,,,partial,0
Luups Aps,Stand: S700,,Stand: S700,https://www.ife.co.ukexhibitors/luups-aps-1,,https://www.linkedin.com/search/results/companies/?keywords=Luups%20Aps,https://app.apollo.io/#/companies?q_organization_name=Luups%20Aps,,,,,New,,,partial,0
Lyla Tea,Stand: N1470,,Stand: N1470,https://www.ife.co.ukexhibitors/lyla-tea,YES,https://www.linkedin.com/search/results/companies/?keywords=Lyla%20Tea,https://app.apollo.io/#/companies?q_organization_name=Lyla%20Tea,,,,,New,,,partial,0
Lyles Ice Cream / Sides Ice Cream,Stand: N4213,,Stand: N4213,https://www.ife.co.ukexhibitors/lyles-ice-cream-sides-ice-cream,,https://www.linkedin.com/search/results/companies/?keywords=Lyles%20Ice%20Cream%20/%20Sides%20Ice%20Cream,https://app.apollo.io/#/companies?q_organization_name=Lyles%20Ice%20Cream%20/%20Sides%20Ice%20Cream,,,,,New,,,partial,0
M.A. Oriental Foods Limited,Stand: N2418,,Stand: N2418,https://www.ife.co.ukexhibitors/m-oriental-foods-limited,YES,https://www.linkedin.com/search/results/companies/?keywords=M.A.%20Oriental%20Foods%20Limited,https://app.apollo.io/#/companies?q_organization_name=M.A.%20Oriental%20Foods%20Limited,,,,,New,,,partial,0
Macavation,Stand: N2130,,Stand: N2130,https://www.ife.co.ukexhibitors/macavation,,https://www.linkedin.com/search/results/companies/?keywords=Macavation,https://app.apollo.io/#/companies?q_organization_name=Macavation,,,,,New,,,partial,0
Mackwoods Tea and Coffee,Stand: S1077,,Stand: S1077,https://www.ife.co.ukexhibitors/mackwoods-tea-coffee,YES,https://www.linkedin.com/search/results/companies/?keywords=Mackwoods%20Tea%20and%20Coffee,https://app.apollo.io/#/companies?q_organization_name=Mackwoods%20Tea%20and%20Coffee,,,,,New,,,partial,0
MACMILLAN CANCER SUPPORT,Stand: N1225,,Stand: N1225,https://www.ife.co.ukexhibitors/macmillan-cancer-support,,https://www.linkedin.com/search/results/companies/?keywords=MACMILLAN%20CANCER%20SUPPORT,https://app.apollo.io/#/companies?q_organization_name=MACMILLAN%20CANCER%20SUPPORT,,,,,New,,,partial,0
Made in Uzbekistan,Stand: N2160,,Stand: N2160,https://www.ife.co.ukexhibitors/trade-development-company-jsc,,https://www.linkedin.com/search/results/companies/?keywords=Made%20in%20Uzbekistan,https://app.apollo.io/#/companies?q_organization_name=Made%20in%20Uzbekistan,,,,,New,,,partial,0
MAE INNOVATION,Stand: N4510g,,Stand: N4510g,https://www.ife.co.ukexhibitors/mae-innovation,,https://www.linkedin.com/search/results/companies/?keywords=MAE%20INNOVATION,https://app.apollo.io/#/companies?q_organization_name=MAE%20INNOVATION,,,,,New,,,partial,0
MAGNESOL,Stand: N231,,Stand: N231,https://www.ife.co.ukexhibitors/magnesol,,https://www.linkedin.com/search/results/companies/?keywords=MAGNESOL,https://app.apollo.io/#/companies?q_organization_name=MAGNESOL,,,,,New,,,partial,0
