Company,Category,Country,Stand,IFE Profile,Relevant,Sales Navigator Search,LinkedIn People Search,Apollo Search,Apollo People Search,Contact Name,Contact Title,Contact Email,Website,Description,AI Message,Status,Interest Level,Notes,company_name_scraped,description,phone_scraped,address,linkedin_company_url,industry,enrichment_status,score,Email,Title,Fair,Phone,email_is_business,website_ok,title_valid,tier1_passes,tier2_points,outreach_category,company_name,phone,linkedin_url
Matco Foods,Stand: N2636,,Stand: N2636,https://www.ife.co.ukexhibitors/matco-foods-1,YES,https://www.linkedin.com/sales/search/people?keywords=Matco%20Foods&titleFreeText=CEO%20OR%20MD%20OR%20Director%20OR%20Buyer%20OR%20Procurement,https://www.linkedin.com/search/results/people/?keywords=Matco%20Foods&titleFreeText=CEO%20OR%20MD%20OR%20%22Managing%20Director%22%20OR%20Founder%20OR%20Director%20OR%20Buyer%20OR%20Procurement%20OR%20%22Head%20of%20Sales%22,https://app.apollo.io/#/companies?q_organization_name=Matco%20Foods,https://app.apollo.io/#/people?q_organization_name=Matco%20Foods&personTitles[]=CEO&personTitles[]=Managing%20Director&personTitles[]=Founder&personTitles[]=Director&personTitles[]=Head%20of%20Procurement&personTitles[]=Buyer&personTitles[]=Commercial%20Director&personTitles[]=Export%20Manager,,,,,,,New,,,,,,,,,partial,0,,,,,False,False,False,0,0,skip,,,
Meadow Vale Food Group,Stand: N4148,,Stand: N4148,https://www.ife.co.ukexhibitors/meadow-vale-food-group,YES,https://www.linkedin.com/sales/search/people?keywords=Meadow%20Vale%20Food%20Group&titleFreeText=CEO%20OR%20MD%20OR%20Director%20OR%20Buyer%20OR%20Procurement,https://www.linkedin.com/search/results/people/?keywords=Meadow%20Vale%20Food%20Group&titleFreeText=CEO%20OR%20MD%20OR%20%22Managing%20Director%22%20OR%20Founder%20OR%20Director%20OR%20Buyer%20OR%20Procurement%20OR%20%22Head%20of%20Sales%22,https://app.apollo.io/#/companies?q_organization_name=Meadow%20Vale%20Food%20Group,https://app.apollo.io/#/people?q_organization_name=Meadow%20Vale%20Food%20Group&personTitles[]=CEO&personTitles[]=Managing%20Director&personTitles[]=Founder&personTitles[]=Director&personTitles[]=Head%20of%20Procurement&personTitles[]=Buyer&personTitles[]=Commercial%20Director&personTitles[]=Export%20Manager,,,,,,,New,,,,,,,,,partial,0,,,,,False,False,False,0,0,skip,,,
Meat & Livestock Australia,Stand: S1010,,Stand: S1010,https://www.ife.co.ukexhibitors/meat-livestock-australia-1,YES,https://www.linkedin.com/sales/search/people?keywords=Meat%20%26%20Livestock%20Australia&titleFreeText=CEO%20OR%20MD%20OR%20Director%20OR%20Buyer%20OR%20Procurement,https://www.linkedin.com/search/results/people/?keywords=Meat%20%26%20Livestock%20Australia&titleFreeText=CEO%20OR%20MD%20OR%20%22Managing%20Director%22%20OR%20Founder%20OR%20Director%20OR%20Buyer%20OR%20Procurement%20OR%20%22Head%20of%20Sales%22,https://app.apollo.io/#/companies?q_organization_name=Meat%20&%20Livestock%20Australia,https://app.apollo.io/#/people?q_organization_name=Meat%20&%20Livestock%20Australia&personTitles[]=CEO&personTitles[]=Managing%20Director&personTitles[]=Founder&personTitles[]=Director&personTitles[]=Head%20of%20Procurement&personTitles[]=Buyer&personTitles[]=Commercial%20Director&personTitles[]=Export%20Manager,,,,,,,New,,,,,,,,,partial,0,,,,,False,False,False,0,0,skip,,,
Med Food,Stand: N3210,,Stand: N3210,https://www.ife.co.ukexhibitors/med-food-1,YES,https://www.linkedin.com/sales/search/people?keywords=Med%20Food&titleFreeText=CEO%20OR%20MD%20OR%20Director%20OR%20Buyer%20OR%20Procurement,https://www.linkedin.com/search/results/people/?keywords=Med%20Food&titleFreeText=CEO%20OR%20MD%20OR%20%22Managing%20Director%22%20OR%20Founder%20OR%20Director%20OR%20Buyer%20OR%20Procurement%20OR%20%22Head%20of%20Sales%22,https://app.apollo.io/#/companies?q_organization_name=Med%20Food,https://app.apollo.io/#/people?q_organization_name=Med%20Food&personTitles[]=CEO&personTitles[]=Managing%20Director&personTitles[]=Founder&personTitles[]=Director&personTitles[]=Head%20of%20Procurement&personTitles[]=Buyer&personTitles[]=Commercial%20Director&personTitles[]=Export%20Manager,,,,,,,New,,,,,,,,,partial,0,,,,,False,False,False,0,0,skip,,,
Melitta Professional Coffee Solutions UK Ltd,Stand: S1080,,Stand: S1080,https://www.ife.co.ukexhibitors/melitta-professional-coffee-solutions-uk,YES,https://www.linkedin.com/sales/search/people?keywords=Melitta%20Professional%20Coffee%20Solutions%20UK%20Ltd&titleFreeText=CEO%20OR%20MD%20OR%20Director%20OR%20Buyer%20OR%20Procurement,https://www.linkedin.com/search/results/people/?keywords=Melitta%20Professional%20Coffee%20Solutions%20UK%20Ltd&titleFreeText=CEO%20OR%20MD%20OR%20%22Managing%20Director%22%20OR%20Founder%20OR%20Director%20OR%20Buyer%20OR%20Procurement%20OR%20%22Head%20of%20Sales%22,https://app.apollo.io/#/companies?q_organization_name=Melitta%20Professional%20Coffee%20Solutions%20UK%20Ltd,https://app.apollo.io/#/people?q_organization_name=Melitta%20Professional%20Coffee%20Solutions%20UK%20Ltd&personTitles[]=CEO&personTitles[]=Managing%20Director&personTitles[]=Founder&personTitles[]=Director&personTitles[]=Head%20of%20Procurement&personTitles[]=Buyer&personTitles[]=Commercial%20Director&personTitles[]=Export%20Manager,,,,,,,New,,,,,,,,,partial,0,,,,,False,False,False,0,0,skip,,,
Meze Foods and Dairy Products Ltd,Stand: N4038,,Stand: N4038,https://www.ife.co.ukexhibitors/meze-foods,YES,https://www.linkedin.com/sales/search/people?keywords=Meze%20Foods%20and%20Dairy%20Products%20Ltd&titleFreeText=CEO%20OR%20MD%20OR%20Director%20OR%20Buyer%20OR%20Procurement,https://www.linkedin.com/search/results/people/?keywords=Meze%20Foods%20and%20Dairy%20Products%20Ltd&titleFreeText=CEO%20OR%20MD%20OR%20%22Managing%20Director%22%20OR%20Founder%20OR%20Director%20OR%20Buyer%20OR%20Procurement%20OR%20%22Head%20of%20Sales%22,https://app.apollo.io/#/companies?q_organization_name=Meze%20Foods%20and%20Dairy%20Products%20Ltd,https://app.apollo.io/#/people?q_organization_name=Meze%20Foods%20and%20Dairy%20Products%20Ltd&personTitles[]=CEO&personTitles[]=Managing%20Director&personTitles[]=Founder&personTitles[]=Director&personTitles[]=Head%20of%20Procurement&personTitles[]=Buyer&personTitles[]=Commercial%20Director&personTitles[]=Export%20Manager,,,,,,,New,,,,,,,,,partial,0,,,,,False,False,False,0,0,skip,,,
MILLENNIUM TEAS (PVT) LTD - SRI LANKA,Stand: S580a,,Stand: S580a,https://www.ife.co.ukexhibitors/millennium-teas-pvt-sri-lanka,YES,https://www.linkedin.com/sales/search/people?keywords=MILLENNIUM%20TEAS%20(PVT)%20LTD%20-%20SRI%20LANKA&titleFreeText=CEO%20OR%20MD%20OR%20Director%20OR%20Buyer%20OR%20Procurement,https://www.linkedin.com/search/results/people/?keywords=MILLENNIUM%20TEAS%20(PVT)%20LTD%20-%20SRI%20LANKA&titleFreeText=CEO%20OR%20MD%20OR%20%22Managing%20Director%22%20OR%20Founder%20OR%20Director%20OR%20Buyer%20OR%20Procurement%20OR%20%22Head%20of%20Sales%22,https://app.apollo.io/#/companies?q_organization_name=MILLENNIUM%20TEAS%20(PVT)%20LTD%20-%20SRI%20LANKA,https://app.apollo.io/#/people?q_organization_name=MILLENNIUM%20TEAS%20(PVT)%20LTD%20-%20SRI%20LANKA&personTitles[]=CEO&personTitles[]=Managing%20Director&personTitles[]=Founder&personTitles[]=Director&personTitles[]=Head%20of%20Procurement&personTitles[]=Buyer&personTitles[]=Commercial%20Director&personTitles[]=Export%20Manager,,,,,,,New,,,,,,,,,partial,0,,,,,False,False,False,0,0,skip,,,
Minster Fine Foods,Stand: N2650,,Stand: N2650,https://www.ife.co.ukexhibitors/minster-fine-foods,YES,https://www.linkedin.com/sales/search/people?keywords=Minster%20Fine%20Foods&titleFreeText=CEO%20OR%20MD%20OR%20Director%20OR%20Buyer%20OR%20Procurement,https://www.linkedin.com/search/results/people/?keywords=Minster%20Fine%20Foods&titleFreeText=CEO%20OR%20MD%20OR%20%22Managing%20Director%22%20OR%20Founder%20OR%20Director%20OR%20Buyer%20OR%20Procurement%20OR%20%22Head%20of%20Sales%22,https://app.apollo.io/#/companies?q_organization_name=Minster%20Fine%20Foods,https://app.apollo.io/#/people?q_organization_name=Minster%20Fine%20Foods&personTitles[]=CEO&personTitles[]=Managing%20Director&personTitles[]=Founder&personTitles[]=Director&personTitles[]=Head%20of%20Procurement&personTitles[]=Buyer&personTitles[]=Commercial%20Director&personTitles[]=Export%20Manager,,,,,,,New,,,,,,,,,partial,0,,,,,False,False,False,0,0,skip,,,
Misota Foods,Stand: N2130,,Stand: N2130,https://www.ife.co.ukexhibitors/misota-foods,YES,https://www.linkedin.com/sales/search/people?keywords=Misota%20Foods&titleFreeText=CEO%20OR%20MD%20OR%20Director%20OR%20Buyer%20OR%20Procurement,https://www.linkedin.com/search/results/people/?keywords=Misota%20Foods&titleFreeText=CEO%20OR%20MD%20OR%20%22Managing%20Director%22%20OR%20Founder%20OR%20Director%20OR%20Buyer%20OR%20Procurement%20OR%20%22Head%20of%20Sales%22,https://app.apollo.io/#/companies?q_organization_name=Misota%20Foods,https://app.apollo.io/#/people?q_organization_name=Misota%20Foods&personTitles[]=CEO&personTitles[]=Managing%20Director&personTitles[]=Founder&personTitles[]=Director&personTitles[]=Head%20of%20Procurement&personTitles[]=Buyer&personTitles[]=Commercial%20Director&personTitles[]=Export%20Manager,,,,,,,New,,,,,,,,,partial,0,,,,,False,False,False,0,0,skip,,,
Monatea,Stand: N2130,,Stand: N2130,https://www.ife.co.ukexhibitors/monatea,YES,https://www.linkedin.com/sales/search/people?keywords=Monatea&titleFreeText=CEO%20OR%20MD%20OR%20Director%20OR%20Buyer%20OR%20Procurement,https://www.linkedin.com/search/results/people/?keywords=Monatea&titleFreeText=CEO%20OR%20MD%20OR%20%22Managing%20Director%22%20OR%20Founder%20OR%20Director%20OR%20Buyer%20OR%20Procurement%20OR%20%22Head%20of%20Sales%22,https://app.apollo.io/#/companies?q_organization_name=Monatea,https://app.apollo.io/#/people?q_organization_name=Monatea&personTitles[]=CEO&personTitles[]=Managing%20Director&personTitles[]=Founder&personTitles[]=Director&personTitles[]=Head%20of%20Procurement&personTitles[]=Buyer&personTitles[]=Commercial%20Director&personTitles[]=Export%20Manager,,,,,,,New,,,,,,,,,partial,0,,,,,False,False,False,0,0,skip,,,
Montien Spice Co Ltd,Stand: N2740,,Stand: N2740,https://www.ife.co.ukexhibitors/montien-spice-co-1,YES,https://www.linkedin.com/sales/search/people?keywords=Montien%20Spice%20Co%20Ltd&titleFreeText=CEO%20OR%20MD%20OR%20Director%20OR%20Buyer%20OR%20Procurement,https://www.linkedin.com/search/results/people/?keywords=Montien%20Spice%20Co%20Ltd&titleFreeText=CEO%20OR%20MD%20OR%20%22Managing%20Director%22%20OR%20Founder%20OR%20Director%20OR%20Buyer%20OR%20Procurement%20OR%20%22Head%20of%20Sales%22,https://app.apollo.io/#/companies?q_organization_name=Montien%20Spice%20Co%20Ltd,https://app.apollo.io/#/people?q_organization_name=Montien%20Spice%20Co%20Ltd&personTitles[]=CEO&personTitles[]=Managing%20Director&personTitles[]=Founder&personTitles[]=Director&personTitles[]=Head%20of%20Procurement&personTitles[]=Buyer&personTitles[]=Commercial%20Director&personTitles[]=Export%20Manager,,,,,,,New,,,,,,,,,partial,0,,,,,False,False,False,0,0,skip,,,
Morish Snacks,Stand: N856,,Stand: N856,https://www.ife.co.ukexhibitors/morish-snacks,YES,https://www.linkedin.com/sales/search/people?keywords=Morish%20Snacks&titleFreeText=CEO%20OR%20MD%20OR%20Director%20OR%20Buyer%20OR%20Procurement,https://www.linkedin.com/search/results/people/?keywords=Morish%20Snacks&titleFreeText=CEO%20OR%20MD%20OR%20%22Managing%20Director%22%20OR%20Founder%20OR%20Director%20OR%20Buyer%20OR%20Procurement%20OR%20%22Head%20of%20Sales%22,https://app.apollo.io/#/companies?q_organization_name=Morish%20Snacks,https://app.apollo.io/#/people?q_organization_name=Morish%20Snacks&personTitles[]=CEO&personTitles[]=Managing%20Director&personTitles[]=Founder&personTitles[]=Director&personTitles[]=Head%20of%20Procurement&personTitles[]=Buyer&personTitles[]=Commercial%20Director&personTitles[]=Export%20Manager,,,,,,,New,,,,,,,,,partial,0,,,,,False,False,False,0,0,skip,,,
MOROHEIYA TEA,Stand: N5017,,Stand: N5017,https://www.ife.co.ukexhibitors/amata-jute-tea-llp,YES,https://www.linkedin.com/sales/search/people?keywords=MOROHEIYA%20TEA&titleFreeText=CEO%20OR%20MD%20OR%20Director%20OR%20Buyer%20OR%20Procurement,https://www.linkedin.com/search/results/people/?keywords=MOROHEIYA%20TEA&titleFreeText=CEO%20OR%20MD%20OR%20%22Managing%20Director%22%20OR%20Founder%20OR%20Director%20OR%20Buyer%20OR%20Procurement%20OR%20%22Head%20of%20Sales%22,https://app.apollo.io/#/companies?q_organization_name=MOROHEIYA%20TEA,https://app.apollo.io/#/people?q_organization_name=MOROHEIYA%20TEA&personTitles[]=CEO&personTitles[]=Managing%20Director&personTitles[]=Founder&personTitles[]=Director&personTitles[]=Head%20of%20Procurement&personTitles[]=Buyer&personTitles[]=Commercial%20Director&personTitles[]=Export%20Manager,,,,,,,New,,,,,,,,,partial,0,,,,,False,False,False,0,0,skip,,,
MOTHER NUTRI FOODS LTD,Stand: N3079,,Stand: N3079,https://www.ife.co.ukexhibitors/mother-nutri-foods,YES,https://www.linkedin.com/sales/search/people?keywords=MOTHER%20NUTRI%20FOODS%20LTD&titleFreeText=CEO%20OR%20MD%20OR%20Director%20OR%20Buyer%20OR%20Procurement,https://www.linkedin.com/search/results/people/?keywords=MOTHER%20NUTRI%20FOODS%20LTD&titleFreeText=CEO%20OR%20MD%20OR%20%22Managing%20Director%22%20OR%20Founder%20OR%20Director%20OR%20Buyer%20OR%20Procurement%20OR%20%22Head%20of%20Sales%22,https://app.apollo.io/#/companies?q_organization_name=MOTHER%20NUTRI%20FOODS%20LTD,https://app.apollo.io/#/people?q_organization_name=MOTHER%20NUTRI%20FOODS%20LTD&personTitles[]=CEO&personTitles[]=Managing%20Director&personTitles[]=Founder&personTitles[]=Director&personTitles[]=Head%20of%20Procurement&personTitles[]=Buyer&personTitles[]=Commercial%20Director&personTitles[]=Export%20Manager,,,,,,,New,,,,,,,,,partial,0,,,,,False,False,False,0,0,skip,,,
Nadi Food,Stand: N2532,,Stand: N2532,https://www.ife.co.ukexhibitors/nadi-food-1,YES,https://www.linkedin.com/sales/search/people?keywords=Nadi%20Food&titleFreeText=CEO%20OR%20MD%20OR%20Director%20OR%20Buyer%20OR%20Procurement,https://www.linkedin.com/search/results/people/?keywords=Nadi%20Food&titleFreeText=CEO%20OR%20MD%20OR%20%22Managing%20Director%22%20OR%20Founder%20OR%20Director%20OR%20Buyer%20OR%20Procurement%20OR%20%22Head%20of%20Sales%22,https://app.apollo.io/#/companies?q_organization_name=Nadi%20Food,https://app.apollo.io/#/people?q_organization_name=Nadi%20Food&personTitles[]=CEO&personTitles[]=Managing%20Director&personTitles[]=Founder&personTitles[]=Director&personTitles[]=Head%20of%20Procurement&personTitles[]=Buyer&personTitles[]=Commercial%20Director&personTitles[]=Export%20Manager,,,,,,,New,,,,,,,,,partial,0,,,,,False,False,False,0,0,skip,,,
Natco Foods Ltd,Stand: N3218,,Stand: N3218,https://www.ife.co.ukexhibitors/natco-foods,YES,https://www.linkedin.com/sales/search/people?keywords=Natco%20Foods%20Ltd&titleFreeText=CEO%20OR%20MD%20OR%20Director%20OR%20Buyer%20OR%20Procurement,https://www.linkedin.com/search/results/people/?keywords=Natco%20Foods%20Ltd&titleFreeText=CEO%20OR%20MD%20OR%20%22Managing%20Director%22%20OR%20Founder%20OR%20Director%20OR%20Buyer%20OR%20Procurement%20OR%20%22Head%20of%20Sales%22,https://app.apollo.io/#/companies?q_organization_name=Natco%20Foods%20Ltd,https://app.apollo.io/#/people?q_organization_name=Natco%20Foods%20Ltd&personTitles[]=CEO&personTitles[]=Managing%20Director&personTitles[]=Founder&personTitles[]=Director&personTitles[]=Head%20of%20Procurement&personTitles[]=Buyer&personTitles[]=Commercial%20Director&personTitles[]=Export%20Manager,,,,,,,New,,,,,,,,,partial,0,,,,,False,False,False,0,0,skip,,,
NeatSweets,Stand: N1010,,Stand: N1010,https://www.ife.co.ukexhibitors/neatsweets,YES,https://www.linkedin.com/sales/search/people?keywords=NeatSweets&titleFreeText=CEO%20OR%20MD%20OR%20Director%20OR%20Buyer%20OR%20Procurement,https://www.linkedin.com/search/results/people/?keywords=NeatSweets&titleFreeText=CEO%20OR%20MD%20OR%20%22Managing%20Director%22%20OR%20Founder%20OR%20Director%20OR%20Buyer%20OR%20Procurement%20OR%20%22Head%20of%20Sales%22,https://app.apollo.io/#/companies?q_organization_name=NeatSweets,https://app.apollo.io/#/people?q_organization_name=NeatSweets&personTitles[]=CEO&personTitles[]=Managing%20Director&personTitles[]=Founder&personTitles[]=Director&personTitles[]=Head%20of%20Procurement&personTitles[]=Buyer&personTitles[]=Commercial%20Director&personTitles[]=Export%20Manager,,,,,,,New,,,,,,,,,partial,0,,,,,False,False,False,0,0,skip,,,
Neeyog Packaging,Stand: N111,,Stand: N111,https://www.ife.co.ukexhibitors/neeyog-packaging,YES,https://www.linkedin.com/sales/search/people?keywords=Neeyog%20Packaging&titleFreeText=CEO%20OR%20MD%20OR%20Director%20OR%20Buyer%20OR%20Procurement,https://www.linkedin.com/search/results/people/?keywords=Neeyog%20Packaging&titleFreeText=CEO%20OR%20MD%20OR%20%22Managing%20Director%22%20OR%20Founder%20OR%20Director%20OR%20Buyer%20OR%20Procurement%20OR%20%22Head%20of%20Sales%22,https://app.apollo.io/#/companies?q_organization_name=Neeyog%20Packaging,https://app.apollo.io/#/people?q_organization_name=Neeyog%20Packaging&personTitles[]=CEO&personTitles[]=Managing%20Director&personTitles[]=Founder&personTitles[]=Director&personTitles[]=Head%20of%20Procurement&personTitles[]=Buyer&personTitles[]=Commercial%20Director&personTitles[]=Export%20Manager,,,,,,,New,,,,,,,,,partial,0,,,,,False,False,False,0,0,skip,,,
"NEW FONMING TEA BUSINESS CO., LTD.",Stand: N4648,,Stand: N4648,https://www.ife.co.ukexhibitors/new-fonming-tea-business-co-,YES,"https://www.linkedin.com/sales/search/people?keywords=NEW%20FONMING%20TEA%20BUSINESS%20CO.,%20LTD.&titleFreeText=CEO%20OR%20MD%20OR%20Director%20OR%20Buyer%20OR%20Procurement","https://www.linkedin.com/search/results/people/?keywords=NEW%20FONMING%20TEA%20BUSINESS%20CO.,%20LTD.&titleFreeText=CEO%20OR%20MD%20OR%20%22Managing%20Director%22%20OR%20Founder%20OR%20Director%20OR%20Buyer%20OR%20Procurement%20OR%20%22Head%20of%20Sales%22","https://app.apollo.io/#/companies?q_organization_name=NEW%20FONMING%20TEA%20BUSINESS%20CO.,%20LTD.","https://app.apollo.io/#/people?q_organization_name=NEW%20FONMING%20TEA%20BUSINESS%20CO.,%20LTD.&personTitles[]=CEO&personTitles[]=Managing%20Director&personTitles[]=Founder&personTitles[]=Director&personTitles[]=Head%20of%20Procurement&personTitles[]=Buyer&personTitles[]=Commercial%20Director&personTitles[]=Export%20Manager",,,,,,,New,,,,,,,,,partial,0,,,,,False,False,False,0,0,skip,,,
NH Foods Uk Ltd,Stand: N3850,,Stand: N3850,https://www.ife.co.ukexhibitors/nh-foods-uk,YES,https://www.linkedin.com/sales/search/people?keywords=NH%20Foods%20Uk%20Ltd&titleFreeText=CEO%20OR%20MD%20OR%20Director%20OR%20Buyer%20OR%20Procurement,https://www.linkedin.com/search/results/people/?keywords=NH%20Foods%20Uk%20Ltd&titleFreeText=CEO%20OR%20MD%20OR%20%22Managing%20Director%22%20OR%20Founder%20OR%20Director%20OR%20Buyer%20OR%20Procurement%20OR%20%22Head%20of%20Sales%22,https://app.apollo.io/#/companies?q_organization_name=NH%20Foods%20Uk%20Ltd,https://app.apollo.io/#/people?q_organization_name=NH%20Foods%20Uk%20Ltd&personTitles[]=CEO&personTitles[]=Managing%20Director&personTitles[]=Founder&personTitles[]=Director&personTitles[]=Head%20of%20Procurement&personTitles[]=Buyer&personTitles[]=Commercial%20Director&personTitles[]=Export%20Manager,,,,,,,New,,,,,,,,,partial,0,,,,,False,False,False,0,0,skip,,,
Novel Foods,Stand: N3615,,Stand: N3615,https://www.ife.co.ukexhibitors/novel-foods-1,YES,https://www.linkedin.com/sales/search/people?keywords=Novel%20Foods&titleFreeText=CEO%20OR%20MD%20OR%20Director%20OR%20Buyer%20OR%20Procurement,https://www.linkedin.com/search/results/people/?keywords=Novel%20Foods&titleFreeText=CEO%20OR%20MD%20OR%20%22Managing%20Director%22%20OR%20Founder%20OR%20Director%20OR%20Buyer%20OR%20Procurement%20OR%20%22Head%20of%20Sales%22,https://app.apollo.io/#/companies?q_organization_name=Novel%20Foods,https://app.apollo.io/#/people?q_organization_name=Novel%20Foods&personTitles[]=CEO&personTitles[]=Managing%20Director&personTitles[]=Founder&personTitles[]=Director&personTitles[]=Head%20of%20Procurement&personTitles[]=Buyer&personTitles[]=Commercial%20Director&personTitles[]=Export%20Manager,,,,,,,New,,,,,,,,,partial,0,,,,,False,False,False,0,0,skip,,,
Ocean Tai Foods Co Ltd,Stand: N1061,,Stand: N1061,https://www.ife.co.ukexhibitors/ocean-tai-foods-co,YES,https://www.linkedin.com/sales/search/people?keywords=Ocean%20Tai%20Foods%20Co%20Ltd&titleFreeText=CEO%20OR%20MD%20OR%20Director%20OR%20Buyer%20OR%20Procurement,https://www.linkedin.com/search/results/people/?keywords=Ocean%20Tai%20Foods%20Co%20Ltd&titleFreeText=CEO%20OR%20MD%20OR%20%22Managing%20Director%22%20OR%20Founder%20OR%20Director%20OR%20Buyer%20OR%20Procurement%20OR%20%22Head%20of%20Sales%22,https://app.apollo.io/#/companies?q_organization_name=Ocean%20Tai%20Foods%20Co%20Ltd,https://app.apollo.io/#/people?q_organization_name=Ocean%20Tai%20Foods%20Co%20Ltd&personTitles[]=CEO&personTitles[]=Managing%20Director&personTitles[]=Founder&personTitles[]=Director&personTitles[]=Head%20of%20Procurement&personTitles[]=Buyer&personTitles[]=Commercial%20Director&personTitles[]=Export%20Manager,,,,,,,New,,,,,,,,,partial,0,,,,,False,False,False,0,0,skip,,,
