name,years,stand_2023,stand_2024,stand_2025,status_2023,status_2024,status_2025,website,description_pl,description_en,contact,nip,logo,real_website,email,phone,whatsapp,linkedin,facebook,instagram,youtube,tiktok,representative
Elbest Hotels,2025,,,C3.62d,,,Sprzedane,https://elbesthotels.pl/,,,,7691949726,https://www4.pwe-expoplanner.com/sklep/img/logo/66477.jpg,https://elbesthotels.pl/,elbest@elbest.pl; marketing@elbesthotels.pl; iod@elbest.pl,29489974; 77339961-17; 618304605461343,,,https://www.facebook.com/ElbestHotels,,,,
Creta Drop & ManaGi,2025,,,C4.67b,,,Sprzedane,https://www.cretadrop.com/,,,,4289778929,https://www4.pwe-expoplanner.com/sklep/img/logo/19688.jpg,https://www.cretadrop.com/,info@cretadrop.com,+30 210 6634821; 2025-05-16 07; 2022-09-28 20,,https://www.linkedin.com/company/creta-drop,https://www.facebook.com/cretadrop,https://instagram.com/cretadrop,https://www.youtube.com/channel/UC_oRK8SsZVAtEvO3DKIk2gg,,
Roga Agro,2025,,,C3.62b,,,Sprzedane,https://foodlatvia.lv/producer/rogaagro,ROGA-AGRO to łotewska spółka akcyjna specjalizująca się w produkcji pieczywa oraz świeżych wyrobów ciastkarskich i ciast. Firma zarejestrowana jest pod numerem 40003101668 i działa w branży oznaczonej kodem NACE 10.71,,,4000 3101668,,,,,,,,,,,
Konsonet,2025,,,C4.65b,,,Sprzedane (Dział Prawny),https://konsonet.eu/,.,,,100008015419,https://www4.pwe-expoplanner.com/sklep/img/logo/62983.jpg,https://konsonet.eu/,info@konsonet.eu,2022-06-07; 2026-05-25; 3333333333333,,,,,,,Team Clarel Martingale (Founder)
APIMAR,2025,,,C3.73b,,,Sprzedane,https://apimar.pl/,,,,7160012547,https://www4.pwe-expoplanner.com/sklep/img/logo/23560.jpg,https://apimar.pl/,kontakt@apimar.pl; bmarcinkowski@apimar.pl; tomek@apimar.pl,2019-09-16; 2025-11-24; 174455902,,,,,,,
Unmate,2025,,,C3.50c,,,Sprzedane,https://un-mate.pl/,,,,6312681846,https://www4.pwe-expoplanner.com/sklep/img/logo/38201.jpg,https://un-mate.pl/,sklep@un-mate.pl,+48 694 788 324; 37936256; 8964710565,https://wa.me/message/7KYOM62K2SNNG1,,https://www.facebook.com/Unmate.poland,https://www.instagram.com/unmate.poland/,https://www.youtube.com/@unmateeurope,,
Gospodarstwo Pasieczne “Sądecki Bartnik”,2025,,,C3.78d,,,Sprzedane,https://bartnik.pl/,BIO MIOD,,,7343533509,https://www4.pwe-expoplanner.com/sklep/img/logo/31826.jpg,https://bartnik.pl/,bartnik@bartnik.pl; piotr.fejklowicz@gmail.com; zamowienia@bartnik.pl,2021-02-03; 2026-06-02; 01.06.2026,,,https://www.facebook.com/,https://www.instagram.com/miodysadeckibartnik/,https://www.youtube.com/user/sadeckibartnik,,Tomasz Król (Dyrektor) | Wiesław Janowski (Dyrektor)
DENNEMEYER & ASSOCIATES SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2025,,,C3.47c,,,Sprzedane (Targi PWE),http://www.krs-online.com.pl/dennemeyer-associates-sp-z-o-o-krs-712791.html,.,.,,5272668306,https://www4.pwe-expoplanner.com/sklep/img/logo/58392.jpg,,,,,,,,,,
Kawiarnia cukiernia Lavender Cakewie,2025,,,C3.71c,,,Sprzedane,"https://www.owg.pl/ceidg/kawiarnia_cukiernia_lavender_cake_liudmyla_kaprior_9,74,823167,8231670644",,,,8231670644,,,,,,,,,,,
Qmatch Consulting,2025,,,C4.77b,,,Sprzedane (Dział Prawny),https://qmatch.pl/,,,,5214022869,https://www4.pwe-expoplanner.com/sklep/img/logo/38029.jpg,https://qmatch.pl/,hello@qmatch.pl,2025-10-28; 2026-05-29; 5214022869,,https://www.linkedin.com/in/tomasz-pietrzak/,,,,,Bartosz Olszewski (Prezes) | Sebastian Barandziak (Prezes) | Maciej Łojewski (Prezes)
PotejMax - Producent warzyw obranych,2025,,,C3.55b,,,Sprzedane,https://potejmax.pl/,,,,6812076083,https://www4.pwe-expoplanner.com/sklep/img/logo/47311.jpg,https://potejmax.pl/,,+48 518 064 842; +48 575 477 268; 6424064523473,,,https://www.facebook.com/p/PotejMax-100057149572325/,,,,
Para Food,2025,,,C1.43,,,Sprzedane,https://www.para-food.com/,,,,,https://www4.pwe-expoplanner.com/sklep/img/logo/50877.jpg,https://www.para-food.com/en,info@para-food.com,+420-774-409-646; +420 774 409 646; 07036558,https://wa.me/+420774409646,https://www.linkedin.com/in/ondrejbrach,https://www.facebook.com/Czebos,https://www.instagram.com/parafood_,,,
Probiomarket Sp. z o.o./Narex,2025,,,C3.53b,,,Sprzedane,https://narex.pl/,.,,,7010626696,https://www4.pwe-expoplanner.com/sklep/img/logo/51481.jpg,https://narex.pl/,kontakt@narex.pl,2024-03-06; 2026-04-29; 22 299 7574,,https://www.linkedin.com/company/probiomarket/,https://www.facebook.com/narex.probiotyki,https://www.instagram.com/narex.probiotyki,https://www.youtube.com/@NarexProbiotyki,https://www.tiktok.com/@narex.probiotyki,
LAVICA FOOD SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2025,,,C3.59b,,,Sprzedane,https://www.facebook.com/lavicafood/,.,,,7773400745,,,,,,,,,,,
PRAVDA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2025,,,C4.67a,,,Sprzedane (Dział Prawny),https://www.pravdavodka.com/pl,,,,5471984576,https://www4.pwe-expoplanner.com/sklep/img/logo/55611.jpg,https://www.pravdavodka.com/pl,info@pravda.com.pl,00000080; 2545352419; 00000087,,,https://www.facebook.com/PravdaUSA/,https://www.instagram.com/pravdavodkasa/,https://www.youtube.com/channel/UCFV4-Y7ZxVB7naNrXoENa0Q,,
NIEPUBLICZNE BRANŻOWE CENTRUM UMIEJETNOŚCI W DZIEDZINIE GASTRONOMI I KELNERSTWA,2025,,,C4.50,,,Sprzedane,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/183354,.,,,8132456304,https://www4.pwe-expoplanner.com/sklep/img/logo/56694.jpg,,,,,,,,,,
Exotic Food PCL,2025,,,C6.15,,,Sprzedane,https://brak@brak.com,.,,,01075560000680,,,,,,,,,,,
PROVEGGO SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2025,,,C1.73,,,Sprzedane,https://aleo.com/pl/firma/proveggo-spolka-z-ograniczona-odpowiedzialnoscia,.,x,,7162846570,,,,,,,,,,,
MAKAR Bakalie,2025,,,C1.50b,,,Sprzedane,http://www.makar.pl/,,,,9542750469,https://www4.pwe-expoplanner.com/sklep/img/logo/60581.jpg,https://makar.pl/,serwis@makar.pl; import@makar.pl; marketing@makar.pl,+48 32 256 81 01; 32 256 81 01; 32 256 91 98,,,,,,,
"Fundacja Amar ""pozywienie dla zdrowia""",2025,,,C3.50d,,,Sprzedane,https://aleo.com/pl/firma/fundacja-amar---pozywienie-dla-zdrowia,",",",",,8513001374,,,,,,,,,,,
ORLIK & PARTNERS ADWOKACKA SPÓŁKA PARTNERSKA,2025,,,C1.47,,,Sprzedane (Targi PWE),https://warsawexpo.eu/kalendarz-targowy/,.,,,7010965004,https://www4.pwe-expoplanner.com/sklep/img/logo/62027.jpg,https://warsawexpo.eu/kalendarz-targowy/,info@warsawexpo.eu; rodo@warsawexpo.eu,2019-08-02; 2026-01-28; 09763 10.3166,,https://www.linkedin.com/company/warsaw-expo/,https://www.facebook.com/warsawexpo/,https://www.instagram.com/ptak_warsaw_expo/,https://www.youtube.com/@ptakwarsawexpo2557,,
RAW ENERGY SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2025,,,C3.66b,,,Sprzedane,https://brak.pl,.,,,1133138206,,,,,,,,,,,
DRIED FRUITS,2025,,,C4.61b,,,Sprzedane,https://rejestr.io/krs/720511/dried-fruits,x,,,6431769820,,,,,,,,,,,
"""ROOM SERVICE"" SPÓŁKA JAWNA",2025,,,C4.71a,,,Sprzedane (Dział Prawny),https://brak@brak.com,.,,,7571410835,https://www4.pwe-expoplanner.com/sklep/img/logo/65038.jpg,,,,,,,,,,
LVIVSKYI KHOLODOKOM­BI­NAT PRIVATE JOINT-STOCK COMPANI,2025,,,C3.60d,,,Sprzedane,https://brak@brak.com,.,,,1553706,,,,,,,,,,,
Gretos konditerija,2025,,,C3.53a,,,Sprzedane,https://www.facebook.com/gretoskonditerijairdizainas/,x,x,,49807014068,,,,,,,,,,,
PRO-BIZNES SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2025,,,C1.56b,,,Sprzedane (Dział Prawny),https://aleo.com/pl/firma/pro-biznes-spolka-z-ograniczona-odpowiedzialnoscia,.,.,,9291873966,,,,,,,,,,,
"""UZDROWISKO KRYNICA-ŻEGIESTÓW"" SPÓŁKA AKCYJNA",2025,,,C3.55c,,,Sprzedane,https://kryniczanka.pl/,.,,,7340010604,,https://kryniczanka.pl/,kryniczanka@kryniczanka.pl; biurozarzadu@uzdrowisko-krynica-zegiestow.pl; zamowienia@uzdrowisko-krynica-zegiestow.pl,2019-05-28; 2026-01-16; 141668948,,,https://www.facebook.com/woda.kryniczanka,https://www.instagram.com/woda.kryniczanka,https://www.youtube.com/channel/UCLdAKQb0IfTHZTDWv9aapnA,,Obszaru Sprzedaży (Kierownik)
AGJ-JAWORSCY SPÓŁKA JAWNA,2025,,,C3.53d,,,Sprzedane,https://brak@brak.com,.,,,7132940956,,,,,,,,,,,
Bifido Polska,2025,,,C1.54b,,,Sprzedane,https://bifido.net.pl/,,,,8442384527,https://www4.pwe-expoplanner.com/sklep/img/logo/71018.jpg,https://bifido.net.pl/,kontakt@bifido.net.pl,2025-02-17; 2026-05-20; +48 605 054 005,,,https://www.facebook.com/profile.php,https://www.instagram.com/bifido.polska/,,,
OKRĘGOWA SPÓŁDZIELNIA MLECZARSKA W KOWALEWIE-DOBRZYCY,2025,,,C3.49c,,,Sprzedane (Dział Prawny),https://www.osm-kowalew.pl/,.,,,6170001409,,,,,,,,,,,
INTERNATIONAL FOOD EUROPE B.V.,2025,,,C3.72b,,,Sprzedane (Targi PWE),https://ifeurope.nl/,x,,,863950462B01,https://www4.pwe-expoplanner.com/sklep/img/logo/73984.jpg,https://ifeurope.nl/,,2025-01-21,,,,,,,
PESKO SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2025,,,C4.53b,,,Sprzedane,https://brak@brak.com,.,,,7972086990,,,,,,,,,,,
"Liptov Farm, s.r.o.",2025,,,C3.50b,,,Sprzedane (Targi PWE),https://www.konopnafarmaliptov.sk/spoznajte-nas/,-,-,,2121094910,,https://www.konopnafarmaliptov.sk/spoznajte-nas/,info@konopnafarmaliptov.sk,2024-01-19; 2025-05-22; +421905311977,,,,,,,
CELPO a.s,2025,,,C3.65b,,,Sprzedane,https://brak@brak.com,.,,,SK2020070811,https://www4.pwe-expoplanner.com/sklep/img/logo/76458.jpg,,,,,,,,,,
YEMEK SPÓŁKA CYWILNA,2025,,,C1.49,,,Sprzedane,https://brak@brak.com,.,,,1251772261,https://www4.pwe-expoplanner.com/sklep/img/logo/76928.jpg,,,,,,,,,,
PW Bonus,2025,,,C3.59c,,,Sprzedane,https://www.pwbonus.pl/,,,,7940001648,,https://www.pwbonus.com.pl/,firma@pwbonus.pl; katarzyna@pwbonus.pl; sylwia@pwbonus.pl,+48 (16) 642 44 06; +48 (16) 642 35 60; 2025-12-11 12,,,,,,,
WIZAX SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2025,,,C1.72b,,,Sprzedane,https://brak@brak.com,.,,,5471843083,,,,,,,,,,,
NutriDesign Lab Sp. z o.o.,2025,,,C1.66b,,,Sprzedane,https://brak@brak.com,.,,,9662172408,,,,,,,,,,,
TERRA FOOD LLC,2025,,,C1.51,,,Sprzedane,https://brak@brak.com,.,,,000,https://www4.pwe-expoplanner.com/sklep/img/logo/77717.jpg,,,,,,,,,,
Global Research and Consulting LLC,2025,,,A1.29f,,,Sprzedane (Agenci),HTTP://www.grc.Uz,-,-,,,,https://grc.Uz/,info@grc.uz,+99871 207-35-03; +99890 168-02-44; +99871 255-35-03,,,https://www.facebook.com/GRCuz,,,,
Urszula Makowska,2025,,,C4.52,,,Sprzedane,https://brak@brak.com,.,,,7292297498,,,,,,,,,,,
UCC | Ukrainian Coffee Company,2025,,,C3.68d,,,Sprzedane,http://www.ucc.net.ua/,.,.,,32299065,https://www4.pwe-expoplanner.com/sklep/img/logo/78345.jpg,https://ucc.net.ua/,SALES@UCC.NET.UA; a.nazarenko@ucc.net.ua; o.bilyi@ucc.net.ua,2016-01-29; 2026-03-22; 1495112538029,,,https://www.facebook.com/ucc.net.ua/,https://www.instagram.com/ukrainiancoffeecompany/,,,
"ZIZIN, s.r.o.",2025,,,C1.87,,,Sprzedane,https://brak@brak.com,.,,,0000000000,,,,,,,,,,,
GOOD SNACK SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2025,,,C3.61c,,,Sprzedane,https://brak@brak.com,.,,,8711779430,,,,,,,,,,,
Koło Gospodyń Wiejskich w Tylmanowej,2025,,,C4.73b,,,Sprzedane,https://brak@brak.com,.,,,7352921783,,,,,,,,,,,
WALBRO,2025,,,C4.89b,,,Sprzedane,https://krs-pobierz.pl/walbro-spolka-z-ograniczona-odpowiedzialnoscia-i7139332,,,,7123424729,,,,,,,,,,,
Trading Manufacturing Company ROMA LLC,2025,,,C4.74,,,Sprzedane,https://warsawexpo.eu/,v,v,,23325414,,https://warsawexpo.eu/,info@warsawexpo.eu; rodo@warsawexpo.eu,2025-06-16; 2026-02-18; 00000099,,https://www.linkedin.com/company/warsaw-expo/,https://www.facebook.com/warsawexpo/,https://www.instagram.com/ptak_warsaw_expo/,https://www.youtube.com/@ptakwarsawexpo2557,,
SANTERA INTERFOOD Sp. z o.o.,2025,,,C3.73c,,,Sprzedane,https://brak@brak.com,"Sprzedaż hurtowa niewyspecjalizowana żywności, napojów i wyrobów tytoniowych",,,6751802677,,,,,,,,,,,
NAWAR SP. Z O.O.,2025,,,C3.67c,,,Sprzedane (Targi PWE),https://krs-pobierz.pl/nawar-spolka-z-ograniczona-odpowiedzialnoscia-i6564724,.,,,5432184334,,,,,,,,,,,
LEGALFS,2025,,,C3.67d,,,Sprzedane,https://aleo.com/pl/firma/legalfs-spolka-z-ograniczona-odpowiedzialnoscia,",",,,7011235472,https://www4.pwe-expoplanner.com/sklep/img/logo/81450.jpg,,,,,,,,,,
